Year,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
1991,,0.4278683902746607,0.4013835307547946,0.28559208124780033,0.44915930115964353,0.4077408733560084,0.430786470627319,0.357811466367157,0.2773847828022784,0.4172960968049413,0.46651104232140717,0.4003134966748809,0.4146895209509651,0.48007722591024926,0.39576612630689834,0.35796143616767884,0.3569184514587451,0.34419133454245254,0.2599642187909543
1992,,0.16252250542464064,0.13539943787418163,0.04969231030693999,0.1777035417717956,0.14668155330421673,0.1756556612217839,0.11483071377469045,0.03866849446658538,0.21808025091214267,0.14705243575349414,0.14392373699040006,0.1497115906758324,0.16102461572153115,0.18635218507367757,0.07516969177241184,0.1391106147625234,0.09806969049360559,0.023442104392600527
1993,,0.1594375506464769,0.1310882118672232,0.06446086630251924,0.15846318016249317,0.14589502818155475,0.1422555514702868,0.134139746441579,0.05378187726591066,0.22196666883222593,0.10972834892736372,0.16166190959905613,0.1322911072220836,0.17565498006245917,0.1190051684086284,0.11448814943757424,0.14613460554038737,0.09253288735595522,0.04312380633500701
1994,,-0.06778400129751694,-0.036828821418382285,-0.018767736243711197,-0.0762990293013508,-0.050467906715090716,-0.022079131225767656,-0.05125200017193321,-0.013701977434214418,-0.07252298678372993,-0.07848122705907523,-0.05012329413205985,-0.0509462275151048,-0.027017725537065163,-0.01925054125215142,-0.04760707052041069,-0.05361859921101397,-0.042269421135551766,-0.005979580087687952
1995,,0.2967239518974849,0.2976651591778128,0.3457865592647129,0.30420397509472985,0.26752616944086816,0.27037086887925854,0.2905640797418607,0.3578213508637311,0.2884240434584977,0.3216416715630501,0.28585971859088977,0.2528602898093797,0.22216614853365302,0.3097864263290855,0.3510065451257558,0.24875748238618534,0.33888091323392433,0.36249138205278175
1996,,0.13317806000714638,0.13135958868855102,0.18641635953978608,0.12843485833521706,0.1372419756250638,0.10246234302168711,0.14900451644595014,0.19246814744478802,0.11090268383043189,0.14328549291293413,0.13914762098959388,0.13380769353155197,0.10598954583777909,0.09915157825932996,0.17287551170521542,0.13395397202430592,0.14276569694225016,0.2047177998490004
1997,,0.2007357942114183,0.23586915427880628,0.3100341682074035,0.21684146452347286,0.1952314164039759,0.2277213641619389,0.2218887569162653,0.3221326661171302,0.20029665779366046,0.23256670150059588,0.17281505373915995,0.21480433055168757,0.25155137278588,0.21076271160745375,0.2563752939255093,0.19916536463489032,0.30255619252216914,0.3274932512850386
1998,,-0.07208315392273446,0.00537681767238074,0.2781359046683891,-0.09017647633395709,-0.017897548561208287,-0.011124298959997891,0.04301716520600962,0.30001384402016584,-0.1485529827423111,-0.030752412339800528,-0.044162663307204086,0.0058681850714459305,-1.4308108009730702e-05,-0.019142243818948912,0.027111669148832673,0.05034201463662269,0.14027724232109473,0.33450073016069837
1999,,0.299256137203896,0.23563721512737046,0.1908158470118575,0.3603961321050342,0.20494474884996583,0.20406033435380344,0.292563576192717,0.18348324480342004,0.34102434473616916,0.37825809142646505,0.21422559336821023,0.19495028262235725,0.3318917786206155,0.11351600371659853,0.2885792359812265,0.2935757178782008,0.14928214038518672,0.18893247689416492
2000,,-0.08591591894478834,-0.06875931149310044,-0.12919578554213207,-0.0893257065336206,-0.10010215155919966,-0.08422816560435586,0.0015326183387172065,-0.1396266255918256,-0.12132961829996236,-0.06337633512626506,-0.08972853183239637,-0.10634726508457215,-0.1034510366306457,-0.06824528959804577,-0.036089560736998205,0.024752417856264808,0.018606130291799028,-0.1620742936024926
2001,,0.21144372186315818,-0.0005719269240337388,-0.14104064384488813,0.26715348372823966,0.10177903782787845,-0.015860665531246876,-0.026654334794484202,-0.1481772844215592,0.30130969830123644,0.2417292209213875,0.14306189198371455,0.07126880148951664,-0.0012998544780729038,-0.027199439452476604,-0.004048551978869441,-0.03897326769997822,-0.08344754294660994,-0.15891358628484764
2002,,-0.17135461905938554,-0.19759297948236076,-0.23477180225239314,-0.13805271032668665,-0.21956105545041327,-0.20431799346706714,-0.19589870260901743,-0.23670072265888387,-0.05850748420239393,-0.19566112601521812,-0.21385567122474203,-0.22477881016443646,-0.21779095409907,-0.19376525394889255,-0.1726233657537587,-0.20934825285629233,-0.18486193380006222,-0.24605073945176503
2003,,0.631838262349862,0.42677311381627114,0.25616559985665655,0.7214179350635757,0.47275449798972224,0.4144276518900525,0.3923246020200757,0.2474511080825046,0.8772401036218953,0.5944178934913924,0.4887559452080785,0.460410445269094,0.41468968746699697,0.41479725734334494,0.4271180533862333,0.37132723062511763,0.32633028639421435,0.2321772030461784
2004,,0.13884687923346495,0.1569311853833817,0.06890830669554049,0.11086941201392553,0.17971790459514847,0.1397718809817956,0.14764664360945456,0.06339681979613965,0.1358919855921712,0.08782404927063614,0.1955834645763439,0.16686201685405289,0.14714760677635774,0.13374984195563888,0.17435414093042167,0.13158411041624452,0.17333609818200713,0.041706051474613925
