target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_cv,median_min_wd,p10_min_wd,median_adj,score
0.800000,0.990000,0.500000,0.250000,success_rate,5,36,0.972222,1.000000,1.000000,3.168779,2.175180,1.000000,1.000000,0.567912,30000.000000,30000.000000,9.000000,2.268985
0.850000,0.900000,0.300000,0.250000,amount,10,36,1.000000,1.000000,1.000000,2.669337,1.765978,1.049306,1.049306,0.379938,31479.166667,31479.166667,32.500000,2.268857
0.850000,0.900000,0.600000,0.250000,amount,10,36,1.000000,1.000000,1.000000,2.740688,1.881827,1.049306,1.029757,0.422152,31479.166667,30892.695641,39.500000,2.268803
0.800000,0.900000,0.200000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.553850,1.661204,1.047167,1.047167,0.303282,31415.000000,31415.000000,27.500000,2.268771
0.850000,0.990000,0.400000,0.500000,amount,5,36,0.944444,1.000000,1.000000,3.207125,2.097255,1.000000,1.000000,0.585263,30000.000000,30000.000000,10.000000,2.268620
0.950000,0.990000,0.300000,0.500000,amount,10,36,1.000000,1.000000,1.000000,3.119821,2.137049,1.000000,1.000000,0.545816,30000.000000,30000.000000,13.500000,2.268397
0.850000,0.950000,0.500000,0.250000,success_rate,5,36,1.000000,1.000000,1.000000,2.966166,2.003187,1.000000,1.000000,0.470587,30000.000000,30000.000000,20.000000,2.268247
0.950000,0.990000,0.600000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,3.145628,2.129003,1.000000,1.000000,0.557850,30000.000000,30000.000000,22.500000,2.268233
0.800000,0.990000,0.400000,0.250000,success_rate,5,36,0.944444,1.000000,1.000000,3.151825,2.071438,1.000000,1.000000,0.560822,30000.000000,30000.000000,9.000000,2.268018
0.900000,0.950000,0.700000,0.250000,success_rate,5,36,1.000000,1.000000,1.000000,3.151134,2.159058,1.000000,0.941157,0.560577,30000.000000,28234.711167,29.000000,2.267907
0.850000,0.990000,0.500000,0.100000,amount,15,36,1.000000,1.000000,1.000000,3.166941,2.045672,1.000000,1.000000,0.567764,30000.000000,30000.000000,27.500000,2.267903
0.850000,0.990000,0.400000,0.100000,amount,15,36,1.000000,1.000000,1.000000,3.166941,2.045672,1.000000,1.000000,0.567764,30000.000000,30000.000000,27.500000,2.267903
0.700000,0.900000,0.200000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.507969,1.640301,1.075889,1.075889,0.319144,32276.666667,32276.666667,27.000000,2.267724
0.950000,0.990000,0.300000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,3.155316,2.131328,1.000000,1.000000,0.562608,30000.000000,30000.000000,21.000000,2.267714
0.950000,0.990000,0.200000,0.250000,amount,15,36,1.000000,1.000000,1.000000,3.131568,2.066320,1.000000,1.000000,0.551742,30000.000000,30000.000000,21.000000,2.267658
0.850000,0.900000,0.300000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.471841,1.767160,1.098611,1.098611,0.329972,32958.333333,32958.333333,21.500000,2.267557
0.700000,0.950000,0.500000,0.100000,success_rate,5,36,1.000000,1.000000,1.000000,2.908643,1.945747,1.000000,1.000000,0.440830,30000.000000,30000.000000,25.000000,2.267534
0.700000,0.900000,0.300000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.509392,1.659943,1.075889,1.075889,0.320303,32276.666667,32276.666667,31.500000,2.267445
0.850000,0.950000,0.700000,0.750000,success_rate,5,36,0.861111,1.000000,1.000000,3.218260,2.211090,1.000000,0.852057,0.590901,30000.000000,25561.714020,17.000000,2.267424
0.950000,0.990000,0.500000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,3.150297,2.129747,1.000000,1.000000,0.560654,30000.000000,30000.000000,21.000000,2.267184
0.850000,0.990000,0.300000,0.100000,amount,15,36,1.000000,1.000000,1.000000,3.166941,2.045672,1.000000,1.000000,0.568221,30000.000000,30000.000000,27.000000,2.267179
0.850000,0.900000,0.500000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.603583,1.775172,1.069722,1.054441,0.371951,32091.666667,31633.237903,31.500000,2.267149
0.800000,0.900000,0.500000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.595408,1.792464,1.090013,0.787852,0.397348,32700.400491,23635.563879,18.000000,2.266975
0.800000,0.900000,0.500000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.595408,1.792464,1.090013,0.787852,0.397348,32700.400491,23635.563879,18.000000,2.266975
0.850000,0.900000,0.600000,1.000000,success_rate,5,36,0.833333,1.000000,1.000000,2.998042,2.095789,1.030729,0.750344,0.532913,30921.856727,22510.329267,28.000000,2.266772
0.850000,0.900000,0.600000,1.000000,amount,5,36,0.833333,1.000000,1.000000,2.998042,2.095789,1.030729,0.750344,0.532913,30921.856727,22510.329267,28.000000,2.266772
0.750000,0.990000,0.400000,0.100000,amount,20,36,1.000000,1.000000,1.000000,3.019737,2.019600,1.000000,1.000000,0.498706,30000.000000,30000.000000,20.000000,2.266757
0.800000,0.990000,0.600000,0.500000,amount,5,36,0.944444,1.000000,1.000000,3.280430,2.207938,1.000000,1.000000,0.618128,30000.000000,30000.000000,10.000000,2.266567
0.750000,0.950000,0.200000,0.100000,success_rate,5,36,1.000000,1.000000,1.000000,2.916223,1.878378,1.000000,1.000000,0.445682,30000.000000,30000.000000,18.500000,2.266369
0.750000,0.990000,0.700000,0.250000,success_rate,5,36,0.916667,1.000000,1.000000,3.136739,2.179953,1.000000,0.956513,0.554999,30000.000000,28695.396196,14.000000,2.266295
0.700000,0.950000,0.400000,0.100000,success_rate,5,36,1.000000,1.000000,1.000000,2.890276,1.912404,1.000000,1.000000,0.431841,30000.000000,30000.000000,21.000000,2.266206
0.950000,0.990000,0.700000,0.250000,amount,10,36,1.000000,1.000000,1.000000,3.259472,2.200684,1.000000,0.902139,0.609498,30000.000000,27064.178587,26.000000,2.266152
0.600000,0.900000,0.200000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.400533,1.591391,1.098111,1.098111,0.280679,32943.333333,32943.333333,24.500000,2.266109
0.600000,0.900000,0.200000,0.250000,amount,10,36,1.000000,1.000000,1.000000,2.260262,1.585338,1.156250,1.023875,0.265838,34687.500000,30716.236539,20.500000,2.266054
0.800000,0.990000,0.200000,0.100000,amount,20,36,1.000000,1.000000,1.000000,3.035739,2.014464,1.000000,1.000000,0.507107,30000.000000,30000.000000,21.000000,2.266016
0.800000,0.950000,0.700000,0.750000,amount,5,36,0.833333,1.000000,1.000000,3.158705,2.164054,1.000000,0.854759,0.565307,30000.000000,25642.779194,16.000000,2.265886
0.800000,0.950000,0.600000,0.100000,amount,15,36,1.000000,1.000000,1.000000,2.951925,1.898465,1.000000,1.000000,0.464841,30000.000000,30000.000000,37.000000,2.265836
0.800000,0.950000,0.500000,0.250000,amount,5,36,1.000000,1.000000,1.000000,2.966367,2.009260,1.000000,1.000000,0.472354,30000.000000,30000.000000,22.000000,2.265779
0.950000,0.990000,0.200000,0.500000,amount,10,36,1.000000,1.000000,1.000000,3.122153,2.137049,1.000000,1.000000,0.548586,30000.000000,30000.000000,13.500000,2.265769
0.800000,0.990000,0.600000,0.500000,success_rate,5,36,0.916667,1.000000,1.000000,3.204565,2.131860,1.000000,1.000000,0.585938,30000.000000,30000.000000,10.000000,2.265727
0.800000,0.950000,0.700000,0.100000,amount,15,36,1.000000,1.000000,1.000000,2.958343,1.914078,1.000000,0.986629,0.468390,30000.000000,29598.869247,40.000000,2.265513
0.850000,0.990000,0.500000,0.500000,success_rate,5,36,0.888889,1.000000,1.000000,3.167168,2.144837,1.000000,1.000000,0.569378,30000.000000,30000.000000,8.500000,2.265511
0.600000,0.990000,0.500000,0.500000,success_rate,5,36,0.861111,1.000000,1.000000,2.971120,1.902706,1.000000,1.000000,0.475080,30000.000000,30000.000000,9.000000,2.265361
0.850000,0.900000,0.500000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.508616,1.745277,1.098611,1.015975,0.356208,32958.333333,30479.256479,23.500000,2.265139
0.850000,0.900000,0.500000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.385866,1.701218,1.147917,0.924871,0.345947,34437.500000,27746.128520,20.000000,2.265040
0.800000,0.900000,0.200000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.295183,1.628351,1.147009,1.116508,0.279406,34410.256410,33495.243718,16.500000,2.264814
0.850000,0.900000,0.200000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.535720,1.658727,1.069722,1.069722,0.330128,32091.666667,32091.666667,25.000000,2.264778
0.850000,0.950000,0.400000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.937787,1.878752,1.000000,1.000000,0.458278,30000.000000,30000.000000,26.500000,2.264626
0.850000,0.900000,0.300000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.441838,1.807681,1.147917,0.900029,0.384196,34437.500000,27000.884026,21.000000,2.264571
0.850000,0.950000,0.700000,0.500000,amount,5,36,0.888889,1.000000,1.000000,3.159403,2.173003,1.000000,0.882442,0.566722,30000.000000,26473.264517,21.000000,2.264151
0.800000,0.900000,0.700000,0.100000,amount,20,36,1.000000,1.000000,1.000000,2.774552,1.806232,1.029402,1.000496,0.414551,30882.051282,30014.870974,51.000000,2.264124
0.850000,0.950000,0.300000,0.250000,success_rate,5,36,1.000000,1.000000,1.000000,2.882217,1.899556,1.000000,1.000000,0.429081,30000.000000,30000.000000,16.000000,2.263865
0.800000,0.900000,0.700000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.629323,1.798529,1.073504,0.978766,0.395952,32205.128205,29362.978551,42.500000,2.263784
0.800000,0.900000,0.700000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.531692,1.774978,1.097500,0.981065,0.370623,32925.000000,29431.962565,42.000000,2.263638
0.900000,0.950000,0.400000,0.250000,amount,10,36,1.000000,1.000000,1.000000,2.935806,1.877451,1.000000,1.000000,0.457922,30000.000000,30000.000000,27.000000,2.263620
0.850000,0.950000,0.700000,0.750000,amount,5,36,0.861111,1.000000,1.000000,3.220883,2.235451,1.000000,0.841190,0.594444,30000.000000,25235.696979,19.000000,2.263566
0.850000,0.900000,0.200000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.584793,1.679723,1.049306,1.049306,0.330946,31479.166667,31479.166667,27.000000,2.263435
0.750000,0.950000,0.600000,0.100000,amount,20,36,1.000000,1.000000,1.000000,2.840916,1.843054,1.000000,1.000000,0.406549,30000.000000,30000.000000,34.000000,2.263431
0.700000,0.900000,0.500000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.341132,1.732261,1.170991,0.923479,0.349219,35129.725171,27704.382573,14.000000,2.262762
0.700000,0.900000,0.500000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.341132,1.732261,1.170991,0.923479,0.349219,35129.725171,27704.382573,14.000000,2.262762
0.800000,0.950000,0.400000,0.250000,amount,5,36,1.000000,1.000000,1.000000,2.944676,1.926195,1.000000,1.000000,0.463424,30000.000000,30000.000000,20.000000,2.262359
0.900000,0.990000,0.700000,0.250000,amount,5,36,1.000000,1.000000,1.000000,3.433582,2.358152,1.000000,0.926854,0.682243,30000.000000,27805.631207,20.000000,2.262314
0.950000,0.990000,0.700000,1.000000,amount,5,36,0.972222,1.000000,1.000000,3.609531,2.513868,1.000000,0.625228,0.746491,30000.000000,18756.846383,15.000000,2.262290
0.950000,0.990000,0.700000,1.000000,success_rate,5,36,0.972222,1.000000,1.000000,3.609531,2.513868,1.000000,0.625228,0.746491,30000.000000,18756.846383,15.000000,2.262290
0.850000,0.900000,0.200000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.400582,1.798111,1.160043,0.960549,0.375253,34801.282051,28816.476513,18.000000,2.262280
0.800000,0.900000,0.700000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.673096,1.793165,1.047167,1.012079,0.383670,31415.000000,30362.366249,49.500000,2.262197
0.850000,0.900000,0.600000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.480660,1.716926,1.098611,0.907950,0.339984,32958.333333,27238.512644,26.000000,2.262005
0.600000,0.990000,0.400000,0.100000,amount,20,36,1.000000,1.000000,1.000000,3.009691,2.005058,1.000000,1.000000,0.497109,30000.000000,30000.000000,16.000000,2.261618
0.600000,0.900000,0.400000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.171972,1.572383,1.199769,0.991904,0.264245,35993.055556,29757.133337,24.000000,2.261570
0.900000,0.990000,0.300000,0.500000,success_rate,5,36,0.944444,1.000000,1.000000,3.097611,2.065382,1.000000,1.000000,0.540038,30000.000000,30000.000000,8.000000,2.261197
0.750000,0.900000,0.300000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.322128,1.647413,1.132971,1.029745,0.281135,33989.130435,30892.346025,20.000000,2.261083
0.850000,0.990000,0.700000,0.100000,amount,5,36,1.000000,1.000000,1.000000,3.541312,2.318515,1.000000,0.966689,0.723039,30000.000000,29000.680371,32.500000,2.261058
0.700000,0.950000,0.200000,0.100000,success_rate,5,36,1.000000,1.000000,1.000000,2.847209,1.902122,1.000000,1.000000,0.412095,30000.000000,30000.000000,16.000000,2.260548
0.850000,0.950000,0.300000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.927311,1.875037,1.000000,1.000000,0.455645,30000.000000,30000.000000,25.500000,2.260404
0.950000,0.990000,0.500000,1.000000,amount,5,36,0.972222,1.000000,1.000000,3.372512,2.204194,1.000000,0.733872,0.659609,30000.000000,22016.169228,12.000000,2.260242
0.950000,0.990000,0.500000,1.000000,success_rate,5,36,0.972222,1.000000,1.000000,3.372512,2.204194,1.000000,0.733872,0.659609,30000.000000,22016.169228,12.000000,2.260242
0.800000,0.900000,0.600000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.578705,1.830057,1.092998,0.803664,0.396153,32789.953642,24109.911773,21.000000,2.260237
0.800000,0.900000,0.600000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.578705,1.830057,1.092998,0.803664,0.396153,32789.953642,24109.911773,21.000000,2.260237
0.750000,0.950000,0.600000,0.500000,success_rate,5,36,0.833333,1.000000,1.000000,2.978301,2.035294,1.000000,0.979913,0.482228,30000.000000,29397.381359,14.000000,2.260190
0.700000,0.990000,0.500000,0.250000,amount,10,36,1.000000,1.000000,1.000000,3.057747,2.036532,1.000000,1.000000,0.521806,30000.000000,30000.000000,13.000000,2.259972
0.750000,0.900000,0.700000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.373456,1.680697,1.132971,0.997987,0.319153,33989.130435,29939.621077,40.000000,2.259947
0.600000,0.990000,0.300000,0.100000,amount,20,36,1.000000,1.000000,1.000000,3.009691,2.005058,1.000000,1.000000,0.498256,30000.000000,30000.000000,15.500000,2.259893
0.850000,0.990000,0.700000,0.100000,amount,15,36,1.000000,1.000000,1.000000,3.169954,2.051918,1.000000,0.966689,0.574225,30000.000000,29000.680371,30.000000,2.259820
0.800000,0.900000,0.400000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.340574,1.685044,1.147009,1.027907,0.316509,34410.256410,30837.207212,20.000000,2.259799
0.750000,0.900000,0.400000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,2.595023,1.709920,1.063833,1.063833,0.363056,31915.000000,31915.000000,36.000000,2.259533
0.900000,0.950000,0.700000,0.750000,amount,5,36,0.888889,1.000000,1.000000,3.303031,2.296891,1.000000,0.799164,0.631860,30000.000000,23974.914417,22.500000,2.259505
0.800000,0.990000,0.300000,0.250000,success_rate,5,36,0.944444,1.000000,1.000000,3.151825,2.065012,1.000000,1.000000,0.566271,30000.000000,30000.000000,8.000000,2.259431
0.700000,0.950000,0.600000,0.100000,amount,15,36,1.000000,1.000000,1.000000,2.872945,1.878635,1.000000,1.000000,0.427114,30000.000000,30000.000000,37.000000,2.259407
0.850000,0.900000,0.200000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.418367,1.764686,1.147917,0.977064,0.372306,34437.500000,29311.932815,19.000000,2.259308
0.700000,0.900000,0.600000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.394149,1.652461,1.116481,1.045572,0.309561,33494.444444,31367.155757,33.000000,2.259291
0.800000,0.900000,0.600000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.500135,1.740981,1.097500,1.023029,0.353438,32925.000000,30690.877446,33.000000,2.258999
0.800000,0.900000,0.300000,0.250000,amount,10,36,1.000000,1.000000,1.000000,2.546313,1.699136,1.073504,1.073504,0.347227,32205.128205,32205.128205,29.000000,2.258910
0.950000,0.990000,0.700000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,3.139139,2.127415,1.000000,0.950182,0.560837,30000.000000,28505.470364,24.500000,2.258867
0.850000,0.950000,0.600000,0.100000,amount,10,36,1.000000,1.000000,1.000000,3.133610,2.005409,1.000000,1.000000,0.558437,30000.000000,30000.000000,39.000000,2.258648
0.600000,0.990000,0.200000,0.100000,amount,20,36,1.000000,1.000000,1.000000,3.013487,2.005058,1.000000,1.000000,0.501141,30000.000000,30000.000000,15.000000,2.258396
0.800000,0.990000,0.300000,0.100000,amount,20,36,1.000000,1.000000,1.000000,3.025496,2.014464,1.000000,1.000000,0.507107,30000.000000,30000.000000,21.000000,2.258370
0.850000,0.900000,0.400000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.350222,1.705688,1.160043,0.919637,0.343306,34801.282051,27589.099180,17.000000,2.258370
0.850000,0.900000,0.700000,0.100000,amount,15,36,1.000000,1.000000,1.000000,2.932456,1.903778,1.019722,0.989121,0.489662,30591.666667,29673.634252,48.000000,2.258175
0.900000,0.950000,0.600000,0.100000,success_rate,10,36,1.000000,1.000000,1.000000,3.053665,2.017123,1.000000,1.000000,0.521077,30000.000000,30000.000000,34.500000,2.258068
0.900000,0.990000,0.500000,0.500000,success_rate,5,36,0.972222,1.000000,1.000000,3.166889,2.162834,1.000000,1.000000,0.574077,30000.000000,30000.000000,10.000000,2.257870
0.850000,0.950000,0.600000,0.100000,amount,5,36,1.000000,1.000000,1.000000,3.278354,2.107395,1.000000,1.000000,0.622680,30000.000000,30000.000000,42.000000,2.257670
0.950000,0.990000,0.600000,0.250000,amount,10,36,1.000000,1.000000,1.000000,3.259472,2.190013,1.000000,1.000000,0.614785,30000.000000,30000.000000,25.000000,2.257535
0.750000,0.900000,0.600000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.504907,1.736994,1.095000,1.032819,0.354063,32850.000000,30984.562003,36.000000,2.257298
0.850000,0.900000,0.500000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.433702,1.721895,1.119565,1.056159,0.343114,33586.956522,31684.776262,22.000000,2.257249
0.900000,0.990000,0.400000,0.500000,success_rate,5,36,0.944444,1.000000,1.000000,3.166889,2.075433,1.000000,1.000000,0.574560,30000.000000,30000.000000,9.000000,2.257105
0.750000,0.900000,0.600000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.358029,1.660717,1.132971,1.007550,0.310344,33989.130435,30226.494267,31.500000,2.257025
0.850000,0.900000,0.200000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.654011,1.736222,1.030185,1.030185,0.349042,30905.555556,30905.555556,29.500000,2.256961
0.750000,0.990000,0.500000,0.100000,amount,20,36,1.000000,1.000000,1.000000,3.002328,2.019600,1.000000,1.000000,0.496530,30000.000000,30000.000000,20.000000,2.256955
0.950000,0.990000,0.200000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,3.166624,2.184355,1.000000,1.000000,0.574605,30000.000000,30000.000000,15.500000,2.256845
0.800000,0.950000,0.500000,0.100000,amount,20,36,1.000000,1.000000,1.000000,2.860958,1.854860,1.000000,1.000000,0.422328,30000.000000,30000.000000,31.500000,2.256826
0.950000,0.990000,0.500000,0.500000,success_rate,5,36,1.000000,1.000000,1.000000,3.343631,2.306020,1.000000,1.000000,0.650124,30000.000000,30000.000000,13.000000,2.256743
0.750000,0.990000,0.200000,0.250000,amount,10,36,1.000000,1.000000,1.000000,3.071537,2.073349,1.000000,1.000000,0.530801,30000.000000,30000.000000,11.000000,2.256350
0.700000,0.950000,0.300000,0.100000,success_rate,5,36,1.000000,1.000000,1.000000,2.866434,1.909965,1.000000,1.000000,0.425746,30000.000000,30000.000000,19.000000,2.256248
0.950000,0.990000,0.600000,0.250000,amount,5,36,1.000000,1.000000,1.000000,3.500939,2.357886,1.000000,1.000000,0.711074,30000.000000,30000.000000,26.000000,2.256225
