target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,median_util,p10_util,median_discounted,p10_floor_self,smoothness,score
0.950000,0.990000,0.200000,0.050000,amount,5,0.027034,27034.482759,2000,0.944000,1.000000,1.000000,3.766512,1.332063,1.000000,1.000000,4.179676,1.252819,0.991563,0.000000,27034.482759,27034.482759,49.000000,0.112995,0.033869,0.081806,1.000000,1.000000,1.145356
0.950000,0.990000,0.100000,0.050000,amount,5,0.027034,27034.482759,2000,0.937000,1.000000,1.000000,3.766512,1.344270,1.000000,1.000000,4.179676,1.245682,0.991563,0.000000,27034.482759,27034.482759,49.000000,0.112995,0.033676,0.081806,1.000000,1.000000,1.144922
0.900000,0.990000,0.500000,0.100000,amount,1,0.031273,31272.727273,2000,0.941000,1.000000,1.000000,4.035711,1.319650,1.000000,0.736653,3.871467,1.108290,0.896349,0.002028,31272.727273,23037.150348,33.000000,0.121071,0.034659,0.091025,0.736653,0.961012,1.144610
0.900000,0.990000,0.600000,0.100000,amount,1,0.031273,31272.727273,2000,0.955000,1.000000,1.000000,4.071291,1.362525,1.000000,0.715672,3.905599,1.141421,0.907291,0.003088,31272.727273,22381.029831,34.000000,0.122139,0.035695,0.091392,0.715672,0.941833,1.144011
0.900000,0.990000,0.300000,0.100000,amount,1,0.031273,31272.727273,2000,0.908500,1.000000,1.000000,3.994575,1.246929,1.000000,0.741343,3.832005,1.048052,0.881093,0.000000,31272.727273,23183.818198,32.000000,0.119837,0.032775,0.090641,0.741343,1.000000,1.143326
0.900000,0.990000,0.500000,0.100000,amount,5,0.031273,31272.727273,2000,0.939500,1.000000,1.000000,3.987640,1.307816,1.000000,0.736653,3.825352,1.097099,0.871487,0.000000,31272.727273,23037.150348,32.000000,0.119629,0.034309,0.089972,0.736653,1.000000,1.143053
0.900000,0.990000,0.400000,0.100000,amount,5,0.031273,31272.727273,2000,0.922500,1.000000,1.000000,3.964564,1.275105,1.000000,0.756630,3.803215,1.072046,0.867605,0.000000,31272.727273,23661.883384,31.000000,0.118937,0.033526,0.089972,0.756630,1.000000,1.142689
0.950000,0.990000,0.100000,0.500000,amount,5,0.027034,27034.482759,2000,0.811500,1.000000,0.984615,3.984956,1.351738,1.000000,0.850513,4.406291,1.323117,0.750549,0.000000,27034.482759,22993.183497,13.000000,0.119122,0.035770,0.092925,0.850513,1.000000,1.140159
0.900000,0.990000,0.200000,0.100000,amount,1,0.031273,31272.727273,2000,0.888500,1.000000,1.000000,3.992892,1.215300,1.000000,0.731688,3.830390,1.026611,0.873789,0.000000,31272.727273,22881.889058,32.000000,0.119787,0.032105,0.090641,0.731688,1.000000,1.139697
0.950000,0.990000,0.200000,0.250000,amount,10,0.027034,27034.482759,2000,0.999500,1.000000,1.000000,3.828674,1.313684,1.000000,0.810238,4.248656,1.282003,0.736870,0.000000,27034.482759,21904.355191,23.000000,0.114860,0.034658,0.089555,0.810238,1.000000,1.139420
0.950000,0.990000,0.500000,0.050000,amount,5,0.027034,27034.482759,2000,0.963500,1.000000,1.000000,3.766512,1.329637,1.000000,0.948032,4.179676,1.276351,0.997322,0.000000,27034.482759,25629.549887,49.000000,0.112995,0.034505,0.081806,0.948032,1.000000,1.136393
0.900000,0.990000,0.700000,0.050000,success_rate,5,0.031273,31272.727273,2000,0.927500,1.000000,1.000000,4.008364,1.354050,1.000000,0.700833,3.845233,1.143855,0.810995,0.003926,31272.727273,21916.970895,26.000000,0.120251,0.035771,0.092847,0.700833,0.927189,1.135571
0.950000,0.990000,0.600000,0.050000,amount,5,0.027034,27034.482759,2000,0.969500,1.000000,1.000000,3.781129,1.331846,1.000000,0.929082,4.195895,1.293024,0.999396,0.000000,27034.482759,25117.260789,49.000000,0.113434,0.034956,0.081823,0.929082,1.000000,1.135314
0.950000,0.990000,0.100000,0.050000,success_rate,10,0.027034,27034.482759,2000,1.000000,1.000000,1.000000,3.961931,1.316896,1.000000,0.666018,4.396531,1.291389,0.771851,0.000000,27034.482759,18005.439781,23.000000,0.118858,0.034912,0.092147,0.666018,1.000000,1.133915
0.900000,0.990000,0.300000,0.100000,amount,5,0.031273,31272.727273,2000,0.906500,1.000000,1.000000,3.937556,1.241692,1.000000,0.745022,3.777307,1.037929,0.856540,0.000000,31272.727273,23298.877946,31.000000,0.118127,0.032459,0.089592,0.745022,1.000000,1.133788
0.900000,0.990000,0.400000,0.050000,success_rate,5,0.031273,31272.727273,2000,0.873500,1.000000,1.000000,3.949543,1.277611,1.000000,0.680856,3.788806,1.066596,0.793825,0.000000,31272.727273,21292.239122,22.000000,0.118486,0.033355,0.092036,0.680856,1.000000,1.131652
0.900000,0.990000,0.600000,0.050000,success_rate,5,0.031273,31272.727273,2000,0.922500,1.000000,1.000000,3.985762,1.334138,1.000000,0.697999,3.823551,1.121040,0.804367,0.003599,31272.727273,21828.344098,24.000000,0.119573,0.035058,0.092696,0.697999,0.932858,1.131539
0.900000,0.990000,0.700000,0.100000,success_rate,5,0.031273,31272.727273,2000,0.922000,1.000000,1.000000,4.102156,1.433439,1.000000,0.685295,3.897647,1.229119,0.800489,0.008519,31272.727273,21431.037280,23.000000,0.121890,0.038438,0.093113,0.685295,0.854430,1.130858
0.950000,0.990000,0.700000,0.050000,amount,5,0.027034,27034.482759,2000,0.974500,1.000000,1.000000,3.790754,1.354690,1.000000,0.895444,4.206576,1.303064,1.003987,0.000000,27034.482759,24207.866714,50.000000,0.113723,0.035228,0.081925,0.895444,1.000000,1.130586
0.950000,0.990000,0.700000,0.050000,success_rate,10,0.027034,27034.482759,2000,1.000000,1.000000,1.000000,3.991773,1.425745,1.000000,0.793837,4.429132,1.401102,0.783794,0.012575,27034.482759,21460.960423,30.000000,0.119739,0.037878,0.092167,0.793837,0.799042,1.129326
