target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,median_util,p10_util,median_discounted,p10_floor_self,smoothness,score
0.950000,0.990000,0.500000,0.500000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.375344,2.770794,1.000000,1.000000,5.964986,3.074733,0.800878,0.000000,27034.482759,27034.482759,15.000000,0.161260,0.083124,0.125025,1.000000,1.000000,1.566830
0.950000,0.990000,0.400000,0.250000,amount,1,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.632999,2.896898,1.000000,1.000000,6.250905,3.214670,0.893489,0.013363,27034.482759,27034.482759,28.000000,0.168990,0.086907,0.126431,1.000000,0.789102,1.566368
0.950000,0.990000,0.100000,0.050000,success_rate,10,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.511259,2.595411,1.000000,1.000000,6.115810,2.880111,0.791210,0.000000,27034.482759,27034.482759,26.000000,0.165338,0.077862,0.123247,1.000000,1.000000,1.564948
0.950000,0.990000,0.200000,0.750000,success_rate,5,0.027034,27034.482759,36,0.972222,1.000000,1.000000,5.402277,2.766768,1.000000,1.000000,5.994874,3.070266,0.718631,0.000000,27034.482759,27034.482759,10.000000,0.162068,0.083003,0.123349,1.000000,1.000000,1.564560
0.950000,0.990000,0.100000,0.750000,success_rate,5,0.027034,27034.482759,36,0.972222,1.000000,1.000000,5.402277,2.766768,1.000000,1.000000,5.994874,3.070266,0.722508,0.000000,27034.482759,27034.482759,10.000000,0.162068,0.083003,0.123349,1.000000,1.000000,1.564560
0.900000,0.990000,0.200000,0.100000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.433034,2.681858,1.000000,1.000000,5.211922,2.572713,0.782742,0.000000,31272.727273,31272.727273,19.500000,0.162991,0.080456,0.123983,1.000000,1.000000,1.564190
0.900000,0.990000,0.300000,0.100000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.433034,2.681858,1.000000,1.000000,5.211922,2.572713,0.799928,0.000000,31272.727273,31272.727273,19.500000,0.162991,0.080456,0.123983,1.000000,1.000000,1.564190
0.900000,0.990000,0.100000,0.100000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.433034,2.681858,1.000000,1.000000,5.211922,2.572713,0.782742,0.000000,31272.727273,31272.727273,19.500000,0.162991,0.080456,0.123983,1.000000,1.000000,1.564190
0.900000,0.950000,0.200000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.508022,2.542353,1.000000,1.000000,5.283859,2.438885,0.824102,0.000000,31272.727273,31272.727273,35.500000,0.165241,0.076271,0.123948,1.000000,1.000000,1.563107
0.900000,0.950000,0.100000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.508022,2.542353,1.000000,1.000000,5.283859,2.438885,0.824102,0.000000,31272.727273,31272.727273,35.500000,0.165241,0.076271,0.123948,1.000000,1.000000,1.563107
0.900000,0.950000,0.300000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.508022,2.542353,1.000000,1.000000,5.283859,2.438885,0.824102,0.000000,31272.727273,31272.727273,35.500000,0.165241,0.076271,0.123948,1.000000,1.000000,1.563107
0.900000,0.990000,0.700000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.575487,2.693490,1.000000,0.932337,5.348577,2.583871,0.855200,0.002531,31272.727273,29156.720096,25.000000,0.167265,0.080805,0.125524,0.932337,0.951827,1.562458
0.950000,0.990000,0.200000,0.050000,success_rate,10,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.493234,2.595411,1.000000,1.000000,6.095809,2.880111,0.789322,0.000000,27034.482759,27034.482759,26.000000,0.164797,0.077862,0.122975,1.000000,1.000000,1.562105
0.900000,0.990000,0.100000,0.100000,amount,1,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.492586,2.689070,1.000000,1.000000,5.269050,2.579631,0.927640,0.000000,31272.727273,31272.727273,35.500000,0.164778,0.080672,0.120465,1.000000,1.000000,1.560824
0.900000,0.990000,0.200000,0.100000,amount,1,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.492586,2.689070,1.000000,1.000000,5.269050,2.579631,0.927640,0.000000,31272.727273,31272.727273,35.500000,0.164778,0.080672,0.120465,1.000000,1.000000,1.560824
0.900000,0.990000,0.300000,0.100000,amount,1,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.492586,2.689070,1.000000,1.000000,5.269050,2.579631,0.927640,0.000000,31272.727273,31272.727273,35.500000,0.164778,0.080672,0.120465,1.000000,1.000000,1.560824
0.900000,0.950000,0.400000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.508022,2.542353,1.000000,0.987356,5.283859,2.438885,0.824102,0.000000,31272.727273,30877.315132,35.500000,0.165241,0.076271,0.123948,0.987356,1.000000,1.560578
0.900000,0.990000,0.400000,0.100000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.433034,2.681858,1.000000,0.974968,5.211922,2.572713,0.799928,0.000000,31272.727273,30489.898697,20.000000,0.162991,0.080456,0.123983,0.974968,1.000000,1.559184
0.900000,0.990000,0.200000,0.250000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.418184,2.640934,1.000000,1.000000,5.197677,2.533455,0.760439,0.000000,31272.727273,31272.727273,11.000000,0.162546,0.079228,0.123217,1.000000,1.000000,1.557461
0.900000,0.950000,0.500000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.508022,2.542353,1.000000,0.970008,5.283859,2.438885,0.828144,0.000000,31272.727273,30334.805362,35.500000,0.165241,0.076271,0.123948,0.970008,1.000000,1.557108
0.900000,0.990000,0.300000,0.250000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.418184,2.634079,1.000000,1.000000,5.197677,2.526878,0.763086,0.000000,31272.727273,31272.727273,11.000000,0.162546,0.079022,0.123217,1.000000,1.000000,1.556998
0.950000,0.990000,0.600000,0.250000,amount,1,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.632999,2.938014,1.000000,0.938490,6.250905,3.260296,0.898817,0.013363,27034.482759,25371.579459,28.000000,0.168990,0.088140,0.126431,0.938490,0.789102,1.556841
0.950000,0.990000,0.100000,0.250000,amount,1,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.632999,2.753999,1.000000,1.000000,6.250905,3.056096,0.875344,0.013363,27034.482759,27034.482759,28.000000,0.168990,0.082620,0.126431,1.000000,0.789102,1.556722
0.950000,0.990000,0.200000,0.250000,amount,1,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.632999,2.753999,1.000000,1.000000,6.250905,3.056096,0.875344,0.013363,27034.482759,27034.482759,28.000000,0.168990,0.082620,0.126431,1.000000,0.789102,1.556722
0.950000,0.990000,0.300000,0.250000,amount,1,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.632999,2.753999,1.000000,1.000000,6.250905,3.056096,0.875344,0.013363,27034.482759,27034.482759,28.000000,0.168990,0.082620,0.126431,1.000000,0.789102,1.556722
