target,upper,lower,adj,mode,min_remain,init_wd,swr,success_rate,funded_ratio,eff_success,eff_funded,median_cew,p10_cew,p10_avg_wd,p50_avg_wd,p90_avg_wd,p90_max_drop,mean_years_below_floor,seed
0.95,0.95,0.2,0.05,amount,5,23769.230769230777,0.023769230769230775,0.9445,0.98669,0.944,0.9863,37799.161875569276,25941.509507377883,28699.202842974508,76656.5159312346,255793.4257354444,0.03760531512282083,0.6905,46
0.95,0.95,0.2,0.05,amount,10,23769.230769230777,0.023769230769230775,0.9465,0.9867900000000001,0.946,0.98638,37635.89224008192,25716.350555883844,27774.284433327164,69387.4593957456,220216.15390231795,0.03873260418165881,0.6865,46
0.95,0.95,0.2,0.05,success_rate,1,23769.230769230777,0.023769230769230775,0.993,0.99952,0.9435,0.98202,41944.79981678043,26807.630077993475,34728.030648776716,122234.24821320613,477635.5574831006,0.2808065268908248,0.7795,46
0.95,0.95,0.2,0.05,success_rate,3,23769.230769230777,0.023769230769230775,0.9955,0.99957,0.9445,0.9820399999999999,41885.94470248959,26779.52439286797,32752.053909348855,107964.06883569204,416244.9408852696,0.38063709376954125,0.798,46
0.95,0.95,0.2,0.05,success_rate,5,23769.230769230777,0.023769230769230775,0.9965,0.9995999999999999,0.9425,0.9819200000000001,41880.04969692506,26768.950425989486,31968.685606279705,101689.84047273031,383030.0717826623,0.36040300133273456,0.812,46
0.95,0.95,0.2,0.05,success_rate,10,23769.230769230777,0.023769230769230775,0.9965,0.9995999999999999,0.9415,0.9815699999999999,41715.552983629306,26321.11438766739,29729.43103016435,89320.82422169487,316899.87971672235,0.3305302498830421,0.8405,46
0.95,0.95,0.2,0.1,amount,1,23769.230769230777,0.023769230769230775,0.9365,0.9904100000000001,0.932,0.9849300000000001,41165.45697549381,25643.044563466174,31153.382175462088,99119.04303832154,369844.3057814829,0.08148068798868362,0.7795,46
0.95,0.95,0.2,0.1,amount,3,23769.230769230777,0.023769230769230775,0.937,0.9904200000000001,0.9325,0.98494,41150.47158720231,25612.076415144667,30606.19760778545,94661.44760978596,346070.67409001826,0.08358453506094038,0.78,46
0.95,0.95,0.2,0.1,amount,5,23769.230769230777,0.023769230769230775,0.939,0.9904700000000001,0.9345,0.98499,41129.67150072029,25622.81831189765,30241.837276489554,90901.068861345,321663.08172662207,0.08427458859589397,0.7775,46
0.95,0.95,0.2,0.1,amount,10,23769.230769230777,0.023769230769230775,0.948,0.9907699999999999,0.941,0.9851400000000001,41086.889327029385,25844.254525190652,28967.353558176965,81712.71484407631,276629.3946104449,0.08415658557613775,0.7785,46
0.95,0.95,0.2,0.1,success_rate,1,23769.230769230777,0.023769230769230775,0.9935,0.9996300000000001,0.9425,0.97974,44221.41237225893,27063.923887987217,34593.25592158413,117818.38043580223,450444.7346841713,0.3389684672835739,0.7395,46
0.95,0.95,0.2,0.1,success_rate,3,23769.230769230777,0.023769230769230775,0.996,0.99968,0.9405,0.9797,44133.206593369454,27066.227970997952,33416.80717802427,108656.02677255067,405154.0467168146,0.45408232774235935,0.764,46
0.95,0.95,0.2,0.1,success_rate,5,23769.230769230777,0.023769230769230775,0.997,0.99971,0.936,0.97952,44122.79018490072,27025.278153813942,32513.17879456821,101600.8631297907,376499.25233507244,0.40983486657459506,0.785,46
0.95,0.95,0.2,0.1,success_rate,10,23769.230769230777,0.023769230769230775,0.997,0.99971,0.934,0.97897,43858.152213073685,26583.575341657397,30191.343925571728,89924.20852243691,314888.0625497824,0.3887419060294457,0.833,46
0.95,0.95,0.2,0.15,amount,1,23769.230769230777,0.023769230769230775,0.945,0.9941800000000001,0.9245,0.98318,43006.18589537453,25381.08773769604,32478.131009717883,104714.30464124767,393836.85788348713,0.1236432941068892,0.8155,46
0.95,0.95,0.2,0.15,amount,3,23769.230769230777,0.023769230769230775,0.945,0.9941800000000001,0.924,0.9831700000000001,42962.56199991624,25317.851573026543,31802.434373344226,100182.25654620404,367814.0172517962,0.12773496202517864,0.8195,46
0.95,0.95,0.2,0.15,amount,5,23769.230769230777,0.023769230769230775,0.949,0.99426,0.927,0.98322,43007.959041260496,25447.479560354237,31079.470391666782,95739.05737233086,346523.68354546686,0.1284077078863971,0.8205,46
0.95,0.95,0.2,0.15,amount,10,23769.230769230777,0.023769230769230775,0.9615,0.99471,0.932,0.98323,42931.227535199905,26011.211014919776,29519.5023964749,85997.67411046042,293744.4004758824,0.12655838843513115,0.8395,46
0.95,0.95,0.2,0.15,success_rate,1,23769.230769230777,0.023769230769230775,0.994,0.9996400000000001,0.9375,0.9753399999999999,45409.910106755866,27249.907288132425,34537.344291431604,115743.4817221663,436139.87874321395,0.3955607533590292,0.7395,46
0.95,0.95,0.2,0.15,success_rate,3,23769.230769230777,0.023769230769230775,0.996,0.99968,0.936,0.9753099999999999,45229.68604608789,27217.479250939195,33520.36538591762,108280.18865029271,394986.9515999997,0.4884382169481538,0.7625,46
0.95,0.95,0.2,0.15,success_rate,5,23769.230769230777,0.023769230769230775,0.997,0.99971,0.9305,0.97511,45224.3607570642,27180.933234956294,32878.18228730017,101434.25431391827,370806.82756185444,0.46127934771406137,0.7835,46
0.95,0.95,0.2,0.15,success_rate,10,23769.230769230777,0.023769230769230775,0.997,0.99971,0.9265,0.9743999999999999,44950.05573329287,26650.649240711355,30600.27126201772,89440.02927197979,310545.01100095053,0.4314565009583923,0.8475,46
0.95,0.95,0.2,0.2,amount,1,23769.230769230777,0.023769230769230775,0.9525,0.9960800000000001,0.929,0.98277,44149.369929448774,25365.835870710565,33044.76372289852,107549.00830485219,402268.8677633879,0.16081620356454512,0.7955,46
0.95,0.95,0.2,0.2,amount,3,23769.230769230777,0.023769230769230775,0.953,0.99609,0.929,0.98277,44113.42311669738,25452.977270437037,32509.297893925715,102300.34252598241,375461.26374546293,0.1695972401914602,0.8005,46
0.95,0.95,0.2,0.2,amount,5,23769.230769230777,0.023769230769230775,0.9585,0.9962300000000001,0.9295,0.98276,44135.04185690271,25577.88444191341,31491.65986600069,97659.83054412993,351121.7027553755,0.17055962729054708,0.8075,46
0.95,0.95,0.2,0.2,amount,10,23769.230769230777,0.023769230769230775,0.9745,0.99676,0.9325,0.9825699999999999,44129.123071917405,26230.192676620994,29680.053018972496,87457.40154564448,297887.3274224239,0.16512052132108146,0.8385,46
0.95,0.95,0.2,0.2,success_rate,1,23769.230769230777,0.023769230769230775,0.995,0.99975,0.9335,0.97301,46139.060329243584,27350.487381754865,35006.24811341308,115122.48484322944,430090.27273861354,0.4207241453265312,0.7305,46
0.95,0.95,0.2,0.2,success_rate,3,23769.230769230777,0.023769230769230775,0.9975,0.9997999999999999,0.932,0.9729800000000001,46043.447650724076,27412.44545995321,33591.32551175665,107342.6231849198,388251.5746143341,0.5095940088433908,0.7515,46
0.95,0.95,0.2,0.2,success_rate,5,23769.230769230777,0.023769230769230775,0.9975,0.9997999999999999,0.9275,0.97274,45992.08910267497,27275.947984534567,32848.642178671085,101096.73083177398,363257.46160248236,0.49683814493129796,0.7765,46
0.95,0.95,0.2,0.2,success_rate,10,23769.230769230777,0.023769230769230775,0.9975,0.9997999999999999,0.923,0.97209,45619.58562388714,26771.336988035033,30740.697596690025,89091.20850776561,305549.65055279393,0.4494788490660849,0.8375,46
0.95,0.95,0.2,0.25,amount,1,23769.230769230777,0.023769230769230775,0.966,0.9971500000000001,0.932,0.9822000000000001,45056.77056015869,25840.364232966203,33471.24828114876,109042.04433799633,406424.15110836097,0.1941596135171161,0.7945,46
0.95,0.95,0.2,0.25,amount,3,23769.230769230777,0.023769230769230775,0.967,0.9971700000000001,0.932,0.9822000000000001,45020.97153864047,25888.932128103064,32735.609213943262,104173.41691954072,377810.6014680118,0.20900775286605963,0.8045,46
0.95,0.95,0.2,0.25,amount,5,23769.230769230777,0.023769230769230775,0.97,0.99726,0.9315,0.98214,44965.56598120656,25898.20709472356,31918.96758696321,98575.97274044786,353101.39517799794,0.20733073317418027,0.8125,46
0.95,0.95,0.2,0.25,amount,10,23769.230769230777,0.023769230769230775,0.9835,0.99774,0.933,0.9819199999999999,44942.86354526902,26488.65072125534,29846.00905658563,87666.05355437181,300114.43352583656,0.20008280008085436,0.857,46
0.95,0.95,0.2,0.25,success_rate,1,23769.230769230777,0.023769230769230775,0.995,0.99975,0.9315,0.97116,46660.528783648246,27438.565463132563,34841.139424479254,113823.40135205738,422296.5766151002,0.42987992201365294,0.7365,46
0.95,0.95,0.2,0.25,success_rate,3,23769.230769230777,0.023769230769230775,0.9975,0.9997999999999999,0.929,0.97111,46537.42062573469,27339.129496977395,33632.378801124905,106467.3729364232,381958.3284085616,0.53107529669913,0.7595,46
0.95,0.95,0.2,0.25,success_rate,5,23769.230769230777,0.023769230769230775,0.9975,0.9997999999999999,0.925,0.97088,46528.288503184034,27307.496969947028,32705.091107616216,100428.36480489337,359832.5538915037,0.5018215163155977,0.784,46
0.95,0.95,0.2,0.25,success_rate,10,23769.230769230777,0.023769230769230775,1.0,1.0,0.922,0.9703799999999999,46093.80502671724,26818.246963654612,30729.52796742044,88896.77394658016,302312.9162160662,0.46361785262113103,0.852,46
0.95,0.95,0.5,0.05,amount,1,23769.230769230777,0.023769230769230775,0.954,0.9897199999999999,0.954,0.98853,37832.59092389925,25726.592665008404,29590.997621612594,83342.5641429321,290708.6558098275,0.035998330216136895,0.5845,46
0.95,0.95,0.5,0.05,amount,3,23769.230769230777,0.023769230769230775,0.9545,0.98973,0.9545,0.98854,37818.071201463594,25740.37398330075,29162.399911733915,79518.70043472608,275565.1554292776,0.03635131511164715,0.584,46
0.95,0.95,0.5,0.05,amount,5,23769.230769230777,0.023769230769230775,0.9545,0.98973,0.954,0.98853,37789.01391996414,25675.035327105667,28670.077406252785,76677.25791706401,255793.4257354444,0.036855804332672853,0.585,46
0.95,0.95,0.5,0.05,amount,10,23769.230769230777,0.023769230769230775,0.956,0.9898199999999999,0.955,0.98854,37632.92491183487,25515.27973415184,27561.867169993984,69459.70446182843,220216.15390231795,0.037525355753907697,0.5855,46
0.95,0.95,0.5,0.05,success_rate,1,23769.230769230777,0.023769230769230775,0.9935,0.99961,0.95,0.98307,41917.653653716465,26593.64351392958,35473.62251693493,122448.6540435093,480563.01909675257,0.23224269501728137,0.685,46
0.95,0.95,0.5,0.05,success_rate,3,23769.230769230777,0.023769230769230775,0.996,0.9996600000000001,0.9515,0.9831,41885.94470248959,26664.604968361273,33087.91528614274,108374.51630670615,416244.9408852696,0.3349885293381165,0.6965,46
0.95,0.95,0.5,0.05,success_rate,5,23769.230769230777,0.023769230769230775,0.997,0.9996900000000001,0.95,0.9830300000000001,41871.085689017316,26625.089765422283,32191.638371591976,101699.33576968877,383030.0717826623,0.33040306496185684,0.71,46
0.95,0.95,0.5,0.05,success_rate,10,23769.230769230777,0.023769230769230775,0.997,0.9996900000000001,0.9475,0.98262,41700.230777806086,26206.692698120005,30002.846339630083,89287.97452869618,316754.83038914425,0.30305215690144666,0.7525,46
0.95,0.95,0.5,0.1,amount,1,23769.230769230777,0.023769230769230775,0.96,0.9946500000000001,0.9495,0.9869000000000001,41206.039811467956,25892.839936606,31956.652185601488,99155.97923652678,369844.3057814829,0.07348615654034253,0.652,46
0.95,0.95,0.5,0.1,amount,3,23769.230769230777,0.023769230769230775,0.96,0.9946500000000001,0.9495,0.9869000000000001,41168.22741508436,25856.865113132553,31415.263795479852,94661.44760978596,344909.76715185295,0.07793866686100459,0.6535,46
0.95,0.95,0.5,0.1,amount,5,23769.230769230777,0.023769230769230775,0.9615,0.99468,0.9505,0.98692,41151.99308179827,25834.807438188618,30686.313598769244,90901.068861345,321663.08172662207,0.08006037080318862,0.658,46
0.95,0.95,0.5,0.1,amount,10,23769.230769230777,0.023769230769230775,0.9645,0.99487,0.949,0.98687,41086.889327029385,25636.87973703086,29011.2137473906,81785.75920192695,276629.3946104449,0.08006037080318862,0.6665,46
0.95,0.95,0.5,0.1,success_rate,1,23769.230769230777,0.023769230769230775,0.9945,0.99973,0.9515,0.9810099999999999,44242.09230023914,26933.3321732631,35949.0630767289,118217.80480177283,450477.36231040006,0.2682238717194,0.6405,46
0.95,0.95,0.5,0.1,success_rate,3,23769.230769230777,0.023769230769230775,0.9965,0.9997699999999999,0.9505,0.98099,44211.62437309646,26955.37838952421,34088.08272530639,109361.7313926274,403997.7042267107,0.41471363916274,0.6555,46
0.95,0.95,0.5,0.1,success_rate,5,23769.230769230777,0.023769230769230775,0.9975,0.9997999999999999,0.9505,0.981,44113.526664778896,26909.545923908598,33083.358723494486,102109.97480773795,376527.41051154665,0.3763041435193995,0.665,46
0.95,0.95,0.5,0.1,success_rate,10,23769.230769230777,0.023769230769230775,0.9975,0.9997999999999999,0.945,0.9804700000000001,43826.28922678823,26528.385680596406,30956.865680431198,89782.3592562372,313068.0405540643,0.343007222063198,0.7245,46
0.95,0.95,0.5,0.15,amount,1,23769.230769230777,0.023769230769230775,0.9675,0.9967,0.9455,0.98476,43072.18116588619,25622.82059577191,33325.10015343433,105167.83747534954,393836.85788348713,0.11052071597090363,0.6705,46
0.95,0.95,0.5,0.15,amount,3,23769.230769230777,0.023769230769230775,0.968,0.99671,0.946,0.98477,43051.676692384906,25583.755710739533,32706.33691058527,100474.88151250246,367814.0172517962,0.1161615851556156,0.678,46
0.95,0.95,0.5,0.15,amount,5,23769.230769230777,0.023769230769230775,0.97,0.99676,0.946,0.98476,43037.53269011015,25748.03002733813,32005.5465173807,96020.09304683565,346523.68354546686,0.11823200303633037,0.682,46
0.95,0.95,0.5,0.15,amount,10,23769.230769230777,0.023769230769230775,0.9785,0.99705,0.949,0.9847,42947.53588950451,25840.927474296932,29771.892065087664,85540.44659540603,291832.43904247816,0.11627225918537659,0.707,46
0.95,0.95,0.5,0.15,success_rate,1,23769.230769230777,0.023769230769230775,0.995,0.9997999999999999,0.946,0.97686,45386.37213161532,27045.09872079469,36261.88248262513,115943.00842189437,440120.1955160745,0.3115799092582374,0.628,46
0.95,0.95,0.5,0.15,success_rate,3,23769.230769230777,0.023769230769230775,0.997,0.99984,0.9465,0.97687,45302.909462889016,27066.767914682143,34604.39076477731,108680.82899052333,394986.9515999997,0.4488231933155511,0.642,46
0.95,0.95,0.5,0.15,success_rate,5,23769.230769230777,0.023769230769230775,0.998,0.99987,0.9425,0.97675,45246.820811572165,27052.618404516783,33402.29229810742,101787.92873626975,371761.7900511054,0.41691761253950205,0.661,46
0.95,0.95,0.5,0.15,success_rate,10,23769.230769230777,0.023769230769230775,0.9985,0.99992,0.9395,0.97632,44972.28033247012,26555.496740854433,31140.31550542105,89421.04853025051,310943.2703529272,0.3795122818713189,0.7215,46
0.95,0.95,0.5,0.2,amount,1,23769.230769230777,0.023769230769230775,0.971,0.9974700000000001,0.942,0.98264,44199.36714597672,25604.16286019259,34097.42314402842,107986.6118833509,402268.8677633879,0.14590811887760266,0.686,46
0.95,0.95,0.5,0.2,amount,3,23769.230769230777,0.023769230769230775,0.971,0.9974700000000001,0.942,0.98264,44143.23538129752,25560.032715009398,33091.29472818963,103119.19295463807,375461.26374546293,0.15253980251688795,0.6895,46
0.95,0.95,0.5,0.2,amount,5,23769.230769230777,0.023769230769230775,0.973,0.99753,0.943,0.98267,44164.744088668886,25550.37909010395,32515.10280655986,98058.25466500467,351427.322725474,0.1540796044424162,0.697,46
0.95,0.95,0.5,0.2,amount,10,23769.230769230777,0.023769230769230775,0.9855,0.9979300000000001,0.95,0.98275,44137.25673470999,26114.511443563802,30324.795459199515,87324.03830160075,298844.43760624237,0.15258449020593448,0.724,46
0.95,0.95,0.5,0.2,success_rate,1,23769.230769230777,0.023769230769230775,0.9955,0.99982,0.941,0.9731600000000001,46148.03034529144,27165.49794236461,36577.3537140433,115522.83246933749,434890.54084377474,0.32456071650027907,0.6365,46
0.95,0.95,0.5,0.2,success_rate,3,23769.230769230777,0.023769230769230775,0.998,0.99987,0.9415,0.9731700000000001,46097.333413709195,27156.15882033359,34896.25174389538,107780.7103068323,389169.2794906672,0.4781471607771893,0.6495,46
0.95,0.95,0.5,0.2,success_rate,5,23769.230769230777,0.023769230769230775,0.998,0.99987,0.9385,0.97304,45992.08910267497,27064.598399231905,33708.17648240076,101277.23510809753,363779.1544133974,0.43072413097737355,0.672,46
0.95,0.95,0.5,0.2,success_rate,10,23769.230769230777,0.023769230769230775,1.0,1.0,0.9365,0.97265,45613.98485528815,26521.688271934298,31476.762541868433,88803.62644073785,305794.9184448344,0.39413559327644315,0.731,46
0.95,0.95,0.5,0.25,amount,1,23769.230769230777,0.023769230769230775,0.9785,0.9983,0.942,0.9810099999999999,45069.72197346913,26081.91137649006,34759.86820635948,109518.61938602946,407985.9946909862,0.182323961866549,0.68,46
0.95,0.95,0.5,0.25,amount,3,23769.230769230777,0.023769230769230775,0.9785,0.9983,0.9415,0.981,45020.97153864047,26057.498958664924,33922.318937069664,104229.4259871753,377810.6014680118,0.18952539592115342,0.689,46
0.95,0.95,0.5,0.25,amount,5,23769.230769230777,0.023769230769230775,0.981,0.9983500000000001,0.9435,0.98103,45002.621761959264,26125.558185935883,32810.47599787876,98746.98053269733,353101.39517799794,0.18996665240767488,0.695,46
0.95,0.95,0.5,0.25,amount,10,23769.230769230777,0.023769230769230775,0.991,0.9986799999999999,0.9475,0.98094,44965.22299629731,26296.707006311506,31006.122737166515,87833.25109231286,300114.43352583656,0.18886010144899887,0.734,46
0.95,0.95,0.5,0.25,success_rate,1,23769.230769230777,0.023769230769230775,0.9955,0.99982,0.941,0.9726600000000001,46664.6367697733,27193.1669820132,36504.99931464911,114486.81001276546,426626.6331961176,0.3497670589412231,0.6115,46
0.95,0.95,0.5,0.25,success_rate,3,23769.230769230777,0.023769230769230775,0.998,0.99987,0.941,0.9726600000000001,46602.2884711947,27173.138773988,35255.70452777045,107550.37220949636,383842.88089716603,0.4836057796920986,0.6255,46
0.95,0.95,0.5,0.25,success_rate,5,23769.230769230777,0.023769230769230775,0.998,0.99987,0.9385,0.97254,46561.20024510879,27053.22867923731,33682.62971491859,100660.86588867567,357893.2918614845,0.4424466255507281,0.641,46
0.95,0.95,0.5,0.25,success_rate,10,23769.230769230777,0.023769230769230775,1.0,1.0,0.936,0.9720799999999999,46055.242786380055,26490.12305278328,31514.995049045396,88684.17456613926,301820.28185265727,0.4014782988191961,0.7155,46
0.95,0.95,0.7,0.05,amount,1,23769.230769230777,0.023769230769230775,0.961,0.9914700000000001,0.9585,0.98948,37750.17316927662,25374.79358774962,29644.720211392436,83458.72643551035,290708.6558098275,0.03456460852764123,0.535,46
0.95,0.95,0.7,0.05,amount,3,23769.230769230777,0.023769230769230775,0.961,0.9914700000000001,0.9585,0.98948,37739.39245835575,25346.84503293971,29251.15374625911,79527.99187878828,275565.1554292776,0.03533147995027811,0.535,46
0.95,0.95,0.7,0.05,amount,5,23769.230769230777,0.023769230769230775,0.9615,0.99148,0.959,0.98949,37721.20309431455,25290.21963151728,28865.18411819729,76677.25791706401,255793.4257354444,0.03588909845183424,0.535,46
0.95,0.95,0.7,0.05,amount,10,23769.230769230777,0.023769230769230775,0.9625,0.99156,0.9595,0.98952,37612.84687219689,25085.699140434135,27554.566945107676,69668.91334955246,221278.25675549434,0.03678217636195186,0.535,46
0.95,0.95,0.7,0.05,success_rate,1,23769.230769230777,0.023769230769230775,0.9955,0.99975,0.955,0.98405,41914.94231292045,26530.419684698907,36310.414493432894,122894.8705878864,478313.0682819159,0.24036396269774757,0.6385,46
0.95,0.95,0.7,0.05,success_rate,3,23769.230769230777,0.023769230769230775,0.997,0.99978,0.955,0.9840500000000001,41870.890947707565,26468.961298560254,33473.47613980597,108789.80171754271,416244.9408852696,0.3101675870428244,0.65,46
0.95,0.95,0.7,0.05,success_rate,5,23769.230769230777,0.023769230769230775,0.998,0.99981,0.9555,0.98403,41871.085689017316,26443.064701404433,32439.294120691313,101788.53430914057,383030.0717826623,0.3151594732307513,0.6565,46
0.95,0.95,0.7,0.05,success_rate,10,23769.230769230777,0.023769230769230775,0.998,0.99981,0.9515,0.9835799999999999,41612.25897645537,26071.859530366026,30214.751062232506,89244.95839837496,315343.1789281933,0.28395133219090996,0.7065,46
0.95,0.95,0.7,0.1,amount,1,23769.230769230777,0.023769230769230775,0.972,0.99624,0.955,0.98692,41156.67057022734,25476.907062087208,32397.173910524794,99303.40960234427,369844.3057814829,0.0706140965699398,0.5985,46
0.95,0.95,0.7,0.1,amount,3,23769.230769230777,0.023769230769230775,0.972,0.99624,0.955,0.98692,41138.74829488561,25421.87730751822,31798.581407523776,95164.14929685884,344909.76715185295,0.07298811770407662,0.6005,46
0.95,0.95,0.7,0.1,amount,5,23769.230769230777,0.023769230769230775,0.973,0.99626,0.955,0.9869000000000001,41121.5324469936,25437.251676044227,31160.693039790345,91592.26244713875,321663.08172662207,0.07469380328701895,0.6025,46
0.95,0.95,0.7,0.1,amount,10,23769.230769230777,0.023769230769230775,0.9775,0.9964500000000001,0.957,0.9868899999999999,41003.05381361481,25334.818629639645,29266.2961975275,81759.15312245063,276629.3946104449,0.07536601731179225,0.6285,46
0.95,0.95,0.7,0.1,success_rate,1,23769.230769230777,0.023769230769230775,0.995,0.9997999999999999,0.9545,0.9816699999999999,44181.929052020016,26630.375040771665,36724.20750535612,118345.95633613263,452343.1394882184,0.2807067244463759,0.5805,46
0.95,0.95,0.7,0.1,success_rate,3,23769.230769230777,0.023769230769230775,0.997,0.99984,0.9555,0.9816900000000001,44182.57321191888,26696.202339736552,34596.769303908215,109813.37522723025,405196.4231174083,0.3988318379932938,0.589,46
0.95,0.95,0.7,0.1,success_rate,5,23769.230769230777,0.023769230769230775,0.998,0.99987,0.9535,0.98163,44098.25799105187,26640.359111637994,33499.543805902744,102375.95681979897,376269.952632066,0.3598838915469329,0.603,46
0.95,0.95,0.7,0.1,success_rate,10,23769.230769230777,0.023769230769230775,0.9985,0.99992,0.9505,0.9811899999999999,43827.88404107516,26183.128190081152,31221.10775860501,89815.60149347343,313068.0405540643,0.3174344576542771,0.665,46
0.95,0.95,0.7,0.15,amount,1,23769.230769230777,0.023769230769230775,0.977,0.9976300000000001,0.9495,0.98351,43045.39352163553,25423.910333577387,34114.85853643554,105666.88166307201,394672.21112668107,0.10589200697392027,0.6195,46
0.95,0.95,0.7,0.15,amount,3,23769.230769230777,0.023769230769230775,0.977,0.9976300000000001,0.949,0.9835,42977.86451566126,25390.73538331709,32887.591380547914,100780.59614673848,367814.0172517962,0.11056851254489304,0.6235,46
0.95,0.95,0.7,0.15,amount,5,23769.230769230777,0.023769230769230775,0.978,0.99765,0.9495,0.98348,43011.86805728507,25400.58943665188,32266.536356537596,95878.52869471151,346605.5072439981,0.11183764057595928,0.6325,46
0.95,0.95,0.7,0.15,amount,10,23769.230769230777,0.023769230769230775,0.9845,0.99791,0.9525,0.98342,42853.00955728124,25461.811103993365,30063.873764977576,85679.9345991501,292339.9421016766,0.11209243951286804,0.6595,46
0.95,0.95,0.7,0.15,success_rate,1,23769.230769230777,0.023769230769230775,0.995,0.9997999999999999,0.9475,0.9759300000000001,45287.19119535608,26671.0287434445,36928.657785851196,116295.87502375615,440191.13131496875,0.3052408443659631,0.5975,46
0.95,0.95,0.7,0.15,success_rate,3,23769.230769230777,0.023769230769230775,0.997,0.99984,0.949,0.97596,45259.19576178894,26730.47153422914,35537.41022744026,109573.22296321353,395402.0129335918,0.43284949268805956,0.6045,46
0.95,0.95,0.7,0.15,success_rate,5,23769.230769230777,0.023769230769230775,0.998,0.99987,0.9475,0.9759,45203.01340486438,26646.938175707048,34035.9002014279,101905.50064084616,369701.02833162714,0.39924659567883514,0.6195,46
0.95,0.95,0.7,0.15,success_rate,10,23769.230769230777,0.023769230769230775,0.999,0.9999600000000001,0.943,0.9754700000000001,44874.09978151135,26198.16125205535,31560.042229176568,89369.46747593029,309588.11573365657,0.3424602042887028,0.68,46
0.95,0.95,0.7,0.2,amount,1,23769.230769230777,0.023769230769230775,0.9785,0.9981200000000001,0.9475,0.98152,44179.88180685276,25617.287396344378,35234.290594944825,108820.55318871103,403112.44876278937,0.14169418410888932,0.6275,46
0.95,0.95,0.7,0.2,amount,3,23769.230769230777,0.023769230769230775,0.9785,0.9981200000000001,0.947,0.98151,44118.39076683938,25592.699308369127,34235.88816621586,103307.17349410948,375461.26374546293,0.14548296603805197,0.633,46
0.95,0.95,0.7,0.2,amount,5,23769.230769230777,0.023769230769230775,0.9815,0.99819,0.9475,0.98151,44093.244129369064,25589.29839495164,33033.8586231684,98363.12253007229,351420.4621012386,0.147003180184256,0.638,46
0.95,0.95,0.7,0.2,amount,10,23769.230769230777,0.023769230769230775,0.9895,0.99851,0.951,0.98145,43980.87226430728,25668.66226167639,30908.474228941923,87240.12281880373,297239.8726474401,0.1466661825823013,0.6725,46
0.95,0.95,0.7,0.2,success_rate,1,23769.230769230777,0.023769230769230775,0.996,0.9998700000000001,0.944,0.9731899999999999,46034.31064955311,26793.84884677466,37254.07527913785,116681.53028640602,434890.54084377474,0.31884227637965573,0.591,46
0.95,0.95,0.7,0.2,success_rate,3,23769.230769230777,0.023769230769230775,0.9985,0.99992,0.9455,0.9732199999999999,45946.30579392909,26861.25829540789,35711.915320913606,108807.35959891899,389582.69996803976,0.4547819240751639,0.599,46
0.95,0.95,0.7,0.2,success_rate,5,23769.230769230777,0.023769230769230775,0.9985,0.99992,0.9445,0.97317,45923.82250094386,26647.8342509241,34160.798378870844,101499.85670193395,363130.35253142804,0.4109973933026076,0.6115,46
0.95,0.95,0.7,0.2,success_rate,10,23769.230769230777,0.023769230769230775,1.0,1.0,0.9405,0.97278,45479.14377909269,26157.291615193702,31936.857242208574,88811.85469737051,305034.96242387017,0.3591086245617988,0.6735,46
0.95,0.95,0.7,0.25,amount,1,23769.230769230777,0.023769230769230775,0.9835,0.99854,0.948,0.97911,45025.76891375991,25857.92286920246,36191.53848712172,110893.77116052897,408535.64217676054,0.17237883399418452,0.6135,46
0.95,0.95,0.7,0.25,amount,3,23769.230769230777,0.023769230769230775,0.9835,0.99854,0.9475,0.9791,44972.19355052912,25785.805728918247,34848.36906550437,104896.05692675427,377810.6014680118,0.1773697574922786,0.6195,46
0.95,0.95,0.7,0.25,amount,5,23769.230769230777,0.023769230769230775,0.9855,0.99858,0.9475,0.9790699999999999,44920.494308369576,25814.85442329428,33860.630947614336,99053.15154531763,351798.11834947526,0.17961386032440538,0.6265,46
0.95,0.95,0.7,0.25,amount,10,23769.230769230777,0.023769230769230775,0.9925,0.99886,0.949,0.9788800000000001,44679.79004055003,25813.228166892226,31128.109913028224,87830.74554270232,300411.36363871675,0.1779521965539831,0.6725,46
0.95,0.95,0.7,0.25,success_rate,1,23769.230769230777,0.023769230769230775,0.9955,0.99982,0.9395,0.96959,46471.955824038436,26748.35056173145,37334.17552434976,115617.8914435828,427624.1587502744,0.34519230586023086,0.5975,46
0.95,0.95,0.7,0.25,success_rate,3,23769.230769230777,0.023769230769230775,0.998,0.99987,0.941,0.9696199999999999,46387.27764760789,26765.999729659652,35796.849432144576,108545.6620020521,386293.0095833158,0.4647180617306314,0.6065,46
0.95,0.95,0.7,0.25,success_rate,5,23769.230769230777,0.023769230769230775,0.998,0.99987,0.9395,0.96953,46220.55047044148,26588.70032877305,34450.560703500865,101124.03501647143,359117.1830589008,0.4196870636426532,0.6195,46
0.95,0.95,0.7,0.25,success_rate,10,23769.230769230777,0.023769230769230775,1.0,1.0,0.934,0.96897,45915.18856925216,26164.7964816378,32181.139434758075,88643.97750404237,300497.20072499244,0.3667025613046592,0.6935,46
0.95,0.95,0.8,0.05,amount,1,23769.230769230777,0.023769230769230775,0.9645,0.9920899999999999,0.961,0.98986,37673.73382149337,25041.72918918271,29733.274015836978,83592.70722219885,291179.64302074147,0.03401093372383272,0.517,46
