target,upper,lower,adj,mode,min_remain,init_wd,swr,success_rate,eff_success,eff_funded,median_cew,p10_avg_wd,mean_years_below_floor,passes_eff_sr,passes_p10_wd,passes_years_below,gating_pass
0.9,0.95,0.7,0.2,amount,3,30333.33333333333,0.03033333333333333,0.9725,0.9125,0.96393,51984.860881734334,35170.15155491512,1.156,True,True,True,True
0.9,0.95,0.7,0.2,amount,5,30333.33333333333,0.03033333333333333,0.9735,0.9125,0.96389,51890.81664647921,34257.164681276176,1.174,True,True,True,True
0.9,0.95,0.7,0.2,amount,10,30333.33333333333,0.03033333333333333,0.984,0.916,0.96381,51759.780251126125,31884.06122656214,1.231,True,True,True,True
0.9,0.95,0.7,0.2,success_rate,1,30333.33333333333,0.03033333333333333,0.9935,0.908,0.9532200000000001,53612.04134650295,37500.556443829104,1.1205,True,True,True,True
0.9,0.95,0.7,0.2,success_rate,3,30333.33333333333,0.03033333333333333,0.9955,0.9085,0.95323,53518.092893200315,35725.57261349872,1.1385,True,True,True,True
0.9,0.95,0.7,0.2,success_rate,5,30333.33333333333,0.03033333333333333,0.9965,0.907,0.9531400000000001,53438.56188900588,34773.08857352425,1.162,True,True,True,True
0.9,0.95,0.7,0.2,success_rate,10,30333.33333333333,0.03033333333333333,0.999,0.902,0.9526600000000001,52995.85438276628,32191.213326618916,1.255,True,True,True,True
0.9,0.95,0.7,0.25,amount,1,30333.33333333333,0.03033333333333333,0.977,0.9105,0.9603500000000001,52654.61105288111,36702.96578973039,1.129,True,True,True,True
0.9,0.95,0.7,0.25,amount,3,30333.33333333333,0.03033333333333333,0.9785,0.912,0.9603800000000001,52617.87347088037,35703.842963029514,1.1325,True,True,True,True
0.9,0.95,0.7,0.25,amount,5,30333.33333333333,0.03033333333333333,0.9805,0.9125,0.96035,52577.47711817523,34805.98076067736,1.151,True,True,True,True
0.9,0.95,0.7,0.25,amount,10,30333.33333333333,0.03033333333333333,0.989,0.913,0.96014,52375.24508619828,32464.196340852635,1.226,True,True,True,True
0.9,0.95,0.7,0.25,success_rate,1,30333.33333333333,0.03033333333333333,0.995,0.9005,0.94737,53906.917711221795,38064.02701581413,1.132,True,True,True,True
0.9,0.95,0.7,0.25,success_rate,3,30333.33333333333,0.03033333333333333,0.997,0.9015,0.9473900000000001,53828.488612101886,36036.89645007508,1.149,True,True,True,True
0.9,0.95,0.7,0.25,success_rate,5,30333.33333333333,0.03033333333333333,0.997,0.899,0.94727,53726.61894897923,34996.30285375028,1.1745,True,True,True,True
0.9,0.95,0.7,0.25,success_rate,10,30333.33333333333,0.03033333333333333,1.0,0.895,0.94687,53222.31699177936,32526.31646608867,1.258,True,True,True,True
0.9,0.95,0.8,0.05,amount,1,30333.33333333333,0.03033333333333333,0.936,0.93,0.97974,46053.841775528184,30953.13107582475,1.0265,True,True,True,True
0.9,0.95,0.8,0.05,amount,3,30333.33333333333,0.03033333333333333,0.936,0.93,0.97974,46039.4423978773,30558.7634657797,1.0275,True,True,True,True
0.9,0.95,0.8,0.05,amount,5,30333.33333333333,0.03033333333333333,0.9365,0.9305,0.97975,46006.73492482984,30065.68062971404,1.029,True,True,True,True
0.9,0.95,0.8,0.05,amount,10,30333.33333333333,0.03033333333333333,0.9385,0.931,0.9796800000000001,45860.401427444915,29248.21097082125,1.0435,True,True,True,True
0.9,0.95,0.8,0.05,success_rate,1,30333.33333333333,0.03033333333333333,0.9905,0.9165,0.96658,50321.95841481262,35495.013353611284,1.209,True,True,True,True
0.9,0.95,0.8,0.05,success_rate,3,30333.33333333333,0.03033333333333333,0.996,0.9145,0.96654,50369.40688110766,34547.48450385401,1.23,True,True,True,True
0.9,0.95,0.8,0.05,success_rate,5,30333.33333333333,0.03033333333333333,0.997,0.912,0.96638,50336.153918474374,32855.35785176743,1.251,True,True,True,True
0.9,0.95,0.8,0.05,success_rate,10,30333.33333333333,0.03033333333333333,0.997,0.9085,0.96577,50080.85405206943,30903.05765358531,1.3245,True,True,True,True
0.9,0.95,0.8,0.1,amount,1,30333.33333333333,0.03033333333333333,0.95,0.916,0.9724400000000001,49155.273591856945,33873.064287924746,1.1245,True,True,True,True
0.9,0.95,0.8,0.1,amount,3,30333.33333333333,0.03033333333333333,0.95,0.916,0.9724400000000001,49116.14599338399,33146.844612967434,1.128,True,True,True,True
0.9,0.95,0.8,0.1,amount,5,30333.33333333333,0.03033333333333333,0.9515,0.917,0.97246,49055.42263022307,32305.038089954134,1.138,True,True,True,True
0.9,0.95,0.8,0.1,amount,10,30333.33333333333,0.03033333333333333,0.9605,0.9225,0.97264,48919.79313086036,30733.93329805312,1.1545,True,True,True,True
0.9,0.95,0.8,0.1,success_rate,1,30333.33333333333,0.03033333333333333,0.9945,0.917,0.9614300000000001,52262.84013857752,36692.366060102795,1.1205,True,True,True,True
0.9,0.95,0.8,0.1,success_rate,3,30333.33333333333,0.03033333333333333,0.9975,0.917,0.9614300000000001,52219.68596668808,35187.162293526686,1.1365,True,True,True,True
0.9,0.95,0.8,0.1,success_rate,5,30333.33333333333,0.03033333333333333,0.9985,0.915,0.9613499999999999,52188.16363340274,34238.79871852026,1.161,True,True,True,True
0.9,0.95,0.8,0.1,success_rate,10,30333.33333333333,0.03033333333333333,0.9985,0.912,0.96086,51882.29874254507,31931.419994058295,1.244,True,True,True,True
0.9,0.95,0.8,0.15,amount,1,30333.33333333333,0.03033333333333333,0.9685,0.9165,0.9671900000000001,50756.27919546087,35584.2065851277,1.123,True,True,True,True
0.9,0.95,0.8,0.15,amount,3,30333.33333333333,0.03033333333333333,0.9685,0.9165,0.9671900000000001,50723.69621821286,34813.87786056569,1.13,True,True,True,True
0.9,0.95,0.8,0.15,amount,5,30333.33333333333,0.03033333333333333,0.97,0.9175,0.9672099999999999,50658.69178424636,34009.589554228034,1.1405,True,True,True,True
0.9,0.95,0.8,0.15,amount,10,30333.33333333333,0.03033333333333333,0.979,0.9225,0.9672999999999999,50523.603229008935,31627.6195416849,1.192,True,True,True,True
0.9,0.95,0.8,0.15,success_rate,1,30333.33333333333,0.03033333333333333,0.994,0.914,0.9579500000000001,53072.65993917303,37607.77176817218,1.082,True,True,True,True
0.9,0.95,0.8,0.15,success_rate,3,30333.33333333333,0.03033333333333333,0.9965,0.915,0.95797,53010.83961349424,35767.4908420023,1.0975,True,True,True,True
0.9,0.95,0.8,0.15,success_rate,5,30333.33333333333,0.03033333333333333,0.9975,0.9135,0.9579500000000001,52935.871092496425,34613.93755126133,1.115,True,True,True,True
0.9,0.95,0.8,0.15,success_rate,10,30333.33333333333,0.03033333333333333,0.999,0.9085,0.9575199999999999,52520.35988953706,32146.186715917178,1.21,True,True,True,True
0.9,0.95,0.8,0.2,amount,1,30333.33333333333,0.03033333333333333,0.976,0.9135,0.9614400000000001,51582.78509377316,36483.73460848572,1.111,True,True,True,True
0.9,0.95,0.8,0.2,amount,3,30333.33333333333,0.03033333333333333,0.976,0.9135,0.9614400000000001,51526.434571577345,35616.90633279442,1.1165,True,True,True,True
0.9,0.95,0.8,0.2,amount,5,30333.33333333333,0.03033333333333333,0.9785,0.914,0.9614400000000001,51438.86020769857,34686.02789022028,1.127,True,True,True,True
0.9,0.95,0.8,0.2,amount,10,30333.33333333333,0.03033333333333333,0.986,0.9175,0.96144,51401.24532323585,32350.27098068857,1.183,True,True,True,True
0.9,0.95,0.8,0.2,success_rate,1,30333.33333333333,0.03033333333333333,0.9945,0.9075,0.9525,53489.80977927851,37893.74765212086,1.088,True,True,True,True
0.9,0.95,0.8,0.2,success_rate,3,30333.33333333333,0.03033333333333333,0.9965,0.908,0.95251,53395.709490067384,36374.715556237425,1.104,True,True,True,True
0.9,0.95,0.8,0.2,success_rate,5,30333.33333333333,0.03033333333333333,0.9975,0.907,0.9524900000000001,53264.05903669379,35106.98264788096,1.1235,True,True,True,True
0.9,0.95,0.8,0.2,success_rate,10,30333.33333333333,0.03033333333333333,0.9995,0.9045,0.9520799999999999,52815.75464823183,32627.974180788737,1.202,True,True,True,True
0.9,0.95,0.8,0.25,amount,1,30333.33333333333,0.03033333333333333,0.9795,0.9105,0.9574300000000001,52262.05348215247,37123.10320485408,1.102,True,True,True,True
0.9,0.95,0.8,0.25,amount,3,30333.33333333333,0.03033333333333333,0.98,0.911,0.9574400000000001,52233.79175752043,36384.00525689006,1.1115,True,True,True,True
0.9,0.95,0.8,0.25,amount,5,30333.33333333333,0.03033333333333333,0.982,0.9115,0.9574400000000001,52221.80236471833,35239.49830375083,1.123,True,True,True,True
0.9,0.95,0.8,0.25,amount,10,30333.33333333333,0.03033333333333333,0.9915,0.9155,0.9574199999999999,52086.80399371637,32897.25425848418,1.1825,True,True,True,True
0.9,0.95,0.8,0.25,success_rate,1,30333.33333333333,0.03033333333333333,0.996,0.9015,0.94591,53653.922235555525,38886.83657484885,1.1095,True,True,True,True
0.9,0.95,0.8,0.25,success_rate,3,30333.33333333333,0.03033333333333333,0.9975,0.901,0.9459000000000001,53523.64255390925,36833.54100189374,1.1275,True,True,True,True
0.9,0.95,0.8,0.25,success_rate,5,30333.33333333333,0.03033333333333333,0.9975,0.899,0.9458399999999999,53455.55826087867,35562.713728148134,1.148,True,True,True,True
0.9,0.95,0.8,0.25,success_rate,10,30333.33333333333,0.03033333333333333,1.0,0.8965,0.94548,52927.74177518131,33001.67624676215,1.23,True,True,True,True
0.9,0.99,0.1,0.05,amount,1,30333.33333333333,0.03033333333333333,0.895,0.895,0.9708699999999999,43738.44231112853,30312.714240165573,1.465,True,True,True,True
0.9,0.99,0.1,0.05,amount,3,30333.33333333333,0.03033333333333333,0.8955,0.8955,0.97088,43710.45095097314,30240.83051679449,1.4645,True,True,True,True
0.9,0.99,0.1,0.05,amount,5,30333.33333333333,0.03033333333333333,0.896,0.896,0.9709000000000001,43674.78589775992,30167.672671158438,1.4635,True,True,True,True
0.9,0.99,0.1,0.05,amount,10,30333.33333333333,0.03033333333333333,0.8995,0.8995,0.97103,43565.13229744922,29921.07188654544,1.457,True,True,True,True
0.9,0.99,0.1,0.05,success_rate,1,30333.33333333333,0.03033333333333333,0.9895,0.8965,0.96206,47690.628117546774,32688.382885026997,1.5675,True,True,True,True
0.9,0.99,0.1,0.05,success_rate,3,30333.33333333333,0.03033333333333333,0.996,0.8965,0.96206,47663.42608078728,31683.650887566226,1.592,True,True,True,True
0.9,0.99,0.1,0.05,success_rate,5,30333.33333333333,0.03033333333333333,0.9975,0.896,0.96197,47630.97593988177,30866.865830360926,1.6075,True,True,True,True
0.9,0.99,0.1,0.05,success_rate,10,30333.33333333333,0.03033333333333333,0.9975,0.8965,0.9613400000000001,47413.93944975622,30291.18225593187,1.662,True,True,True,True
0.9,0.99,0.1,0.1,amount,1,30333.33333333333,0.03033333333333333,0.892,0.888,0.97062,45934.3914271613,30768.960944595117,1.526,True,True,True,True
0.9,0.99,0.1,0.1,amount,3,30333.33333333333,0.03033333333333333,0.892,0.888,0.97062,45925.6999389811,30499.319371817473,1.5265,True,True,True,True
0.9,0.99,0.1,0.1,amount,5,30333.33333333333,0.03033333333333333,0.8935,0.889,0.9706500000000001,45901.4029205776,30329.439725082128,1.5255,True,True,True,True
0.9,0.99,0.1,0.1,amount,10,30333.33333333333,0.03033333333333333,0.9045,0.897,0.9708399999999999,45859.366351306904,29701.124822212012,1.5275,True,True,True,True
0.9,0.99,0.1,0.1,success_rate,1,30333.33333333333,0.03033333333333333,0.9915,0.898,0.95969,48661.70203572206,33163.31536323773,1.489,True,True,True,True
0.9,0.99,0.1,0.1,success_rate,3,30333.33333333333,0.03033333333333333,0.996,0.8965,0.9596600000000001,48637.8608805581,31848.293854481137,1.524,True,True,True,True
0.9,0.99,0.1,0.1,success_rate,5,30333.33333333333,0.03033333333333333,0.997,0.8915,0.9594199999999999,48573.095836015236,31473.65583069959,1.547,True,True,True,True
0.9,0.99,0.1,0.1,success_rate,10,30333.33333333333,0.03033333333333333,0.997,0.8895,0.95853,48375.21788469002,30332.0930259557,1.6325,True,True,True,True
0.9,0.99,0.1,0.15,amount,1,30333.33333333333,0.03033333333333333,0.9005,0.8835,0.96939,46932.752477377566,31121.602484260962,1.5685,True,True,True,True
0.9,0.99,0.1,0.15,amount,3,30333.33333333333,0.03033333333333333,0.9015,0.8845,0.96941,46905.644112470196,30704.74096393782,1.572,True,True,True,True
0.9,0.99,0.1,0.15,amount,5,30333.33333333333,0.03033333333333333,0.9075,0.888,0.96948,46977.709930550714,30429.325580277604,1.5765,True,True,True,True
0.9,0.99,0.1,0.15,amount,10,30333.33333333333,0.03033333333333333,0.929,0.895,0.9694,46940.29337993347,29797.86167283831,1.5975,True,True,True,True
0.9,0.99,0.1,0.15,success_rate,1,30333.33333333333,0.03033333333333333,0.991,0.9,0.95886,49125.618345523086,33433.536299921165,1.4745,True,True,True,True
0.9,0.99,0.1,0.15,success_rate,3,30333.33333333333,0.03033333333333333,0.9955,0.898,0.9588199999999999,49090.84913281059,32225.372057240096,1.5145,True,True,True,True
0.9,0.99,0.1,0.15,success_rate,5,30333.33333333333,0.03033333333333333,0.9965,0.8915,0.9586,49032.67428554792,31846.99751492726,1.5365,True,True,True,True
0.9,0.99,0.1,0.15,success_rate,10,30333.33333333333,0.03033333333333333,0.997,0.887,0.9576800000000001,48686.97063012842,30333.33333333332,1.627,True,True,True,True
0.9,0.99,0.1,0.2,amount,1,30333.33333333333,0.03033333333333333,0.9205,0.886,0.9687899999999999,47576.4011674965,31731.287108897875,1.553,True,True,True,True
0.9,0.99,0.1,0.2,amount,3,30333.33333333333,0.03033333333333333,0.924,0.888,0.9688300000000001,47549.237722843754,31201.300086632753,1.5585,True,True,True,True
0.9,0.99,0.1,0.2,amount,5,30333.33333333333,0.03033333333333333,0.9295,0.8915,0.9689099999999999,47645.91617806663,30667.07913138839,1.5675,True,True,True,True
0.9,0.99,0.1,0.2,amount,10,30333.33333333333,0.03033333333333333,0.953,0.8985,0.96869,47565.08846178573,29829.066099309137,1.5955,True,True,True,True
0.9,0.99,0.1,0.2,success_rate,1,30333.33333333333,0.03033333333333333,0.993,0.899,0.9582200000000001,49438.58108386265,33193.705183250575,1.4395,True,True,True,True
0.9,0.99,0.1,0.2,success_rate,3,30333.33333333333,0.03033333333333333,0.996,0.896,0.9581600000000001,49350.00610381566,32475.21419205036,1.483,True,True,True,True
0.9,0.99,0.1,0.2,success_rate,5,30333.33333333333,0.03033333333333333,0.9965,0.8905,0.95786,49313.543519205,31736.53607127694,1.5165,True,True,True,True
0.9,0.99,0.1,0.2,success_rate,10,30333.33333333333,0.03033333333333333,0.9965,0.887,0.95702,48955.3345025515,30333.33333333332,1.5925,True,True,True,True
0.9,0.99,0.1,0.25,amount,1,30333.33333333333,0.03033333333333333,0.936,0.8865,0.9680599999999999,47933.67855502147,32033.42204144315,1.54,True,True,True,True
0.9,0.99,0.1,0.25,amount,3,30333.33333333333,0.03033333333333333,0.9375,0.887,0.96807,47909.88173601284,31375.300606178218,1.551,True,True,True,True
0.9,0.99,0.1,0.25,amount,5,30333.33333333333,0.03033333333333333,0.9485,0.891,0.96813,48093.95865132523,30854.68738696267,1.5605,True,True,True,True
0.9,0.99,0.1,0.25,amount,10,30333.33333333333,0.03033333333333333,0.9745,0.897,0.96784,48059.73690304061,30061.88575547185,1.6175,True,True,True,True
0.9,0.99,0.1,0.25,success_rate,1,30333.33333333333,0.03033333333333333,0.992,0.896,0.9562200000000001,49705.54288463193,33395.134027556065,1.4385,True,True,True,True
0.9,0.99,0.1,0.25,success_rate,3,30333.33333333333,0.03033333333333333,0.9955,0.8935,0.95617,49678.32370720515,32164.21106178955,1.483,True,True,True,True
0.9,0.99,0.1,0.25,success_rate,5,30333.33333333333,0.03033333333333333,0.9955,0.887,0.95589,49581.86447320557,31714.792211919652,1.5195,True,True,True,True
0.9,0.99,0.1,0.25,success_rate,10,30333.33333333333,0.03033333333333333,0.9965,0.8855,0.9551199999999999,49245.97500798691,30333.33333333332,1.594,True,True,True,True
0.9,0.99,0.2,0.05,amount,1,30333.33333333333,0.03033333333333333,0.9025,0.9025,0.97369,43738.44231112853,30153.66418870984,1.3325,True,True,True,True
0.9,0.99,0.2,0.05,amount,3,30333.33333333333,0.03033333333333333,0.903,0.903,0.9737,43710.45095097314,30007.39117703137,1.332,True,True,True,True
0.9,0.99,0.2,0.05,amount,5,30333.33333333333,0.03033333333333333,0.903,0.903,0.9737100000000001,43674.78589775992,29928.237785006455,1.3315,True,True,True,True
0.9,0.99,0.2,0.05,amount,10,30333.33333333333,0.03033333333333333,0.9065,0.9065,0.9737899999999999,43581.77901193468,29293.81358074722,1.328,True,True,True,True
0.9,0.99,0.2,0.05,success_rate,1,30333.33333333333,0.03033333333333333,0.991,0.907,0.96415,47681.928289401105,33493.529083397094,1.4385,True,True,True,True
0.9,0.99,0.2,0.05,success_rate,3,30333.33333333333,0.03033333333333333,0.996,0.9075,0.9641600000000001,47658.16441266896,32278.537642034447,1.46,True,True,True,True
0.9,0.99,0.2,0.05,success_rate,5,30333.33333333333,0.03033333333333333,0.9975,0.904,0.96402,47655.39343599888,31103.215956527503,1.479,True,True,True,True
0.9,0.99,0.2,0.05,success_rate,10,30333.33333333333,0.03033333333333333,0.9975,0.9025,0.96348,47452.92534847428,30182.64839044289,1.5455,True,True,True,True
0.9,0.99,0.2,0.1,amount,1,30333.33333333333,0.03033333333333333,0.9185,0.9075,0.97318,45963.99182599965,31020.010701186773,1.3745,True,True,True,True
0.9,0.99,0.2,0.1,amount,3,30333.33333333333,0.03033333333333333,0.9185,0.9065,0.9731600000000001,45939.66680540102,30509.896776859656,1.3805,True,True,True,True
0.9,0.99,0.2,0.1,amount,5,30333.33333333333,0.03033333333333333,0.919,0.907,0.9731700000000001,45921.33648047387,30329.99913507574,1.3845,True,True,True,True
0.9,0.99,0.2,0.1,amount,10,30333.33333333333,0.03033333333333333,0.927,0.911,0.97322,45899.41623670549,29760.221782951023,1.397,True,True,True,True
0.9,0.99,0.2,0.1,success_rate,1,30333.33333333333,0.03033333333333333,0.992,0.9065,0.9616199999999999,48643.815191884314,33733.19046853425,1.3555,True,True,True,True
0.9,0.99,0.2,0.1,success_rate,3,30333.33333333333,0.03033333333333333,0.996,0.9075,0.96164,48611.82759622003,32831.087414426765,1.389,True,True,True,True
0.9,0.99,0.2,0.1,success_rate,5,30333.33333333333,0.03033333333333333,0.997,0.903,0.96148,48615.50720976674,31990.167267712506,1.4055,True,True,True,True
0.9,0.99,0.2,0.1,success_rate,10,30333.33333333333,0.03033333333333333,0.997,0.9005,0.9606500000000001,48375.21788469002,30331.370404706475,1.491,True,True,True,True
0.9,0.99,0.2,0.15,amount,1,30333.33333333333,0.03033333333333333,0.927,0.9045,0.972,47056.945881980064,31550.023102887,1.3775,True,True,True,True
0.9,0.99,0.2,0.15,amount,3,30333.33333333333,0.03033333333333333,0.928,0.904,0.97199,47046.4230262191,31087.414036348524,1.381,True,True,True,True
0.9,0.99,0.2,0.15,amount,5,30333.33333333333,0.03033333333333333,0.9315,0.9045,0.97196,47044.606752197506,30777.394422160276,1.3945,True,True,True,True
0.9,0.99,0.2,0.15,amount,10,30333.33333333333,0.03033333333333333,0.9455,0.908,0.97183,46960.65744833063,29959.72553575534,1.4265,True,True,True,True
0.9,0.99,0.2,0.15,success_rate,1,30333.33333333333,0.03033333333333333,0.993,0.9075,0.95969,49136.11526071907,34612.05089671955,1.344,True,True,True,True
0.9,0.99,0.2,0.15,success_rate,3,30333.33333333333,0.03033333333333333,0.9955,0.9055,0.9596500000000001,49089.539951915154,33134.163677608994,1.3775,True,True,True,True
0.9,0.99,0.2,0.15,success_rate,5,30333.33333333333,0.03033333333333333,0.9965,0.9005,0.9594300000000001,49033.910937882465,32130.18675340016,1.4045,True,True,True,True
0.9,0.99,0.2,0.15,success_rate,10,30333.33333333333,0.03033333333333333,0.9975,0.898,0.95856,48677.62228661946,30333.33333333332,1.491,True,True,True,True
0.9,0.99,0.2,0.2,amount,1,30333.33333333333,0.03033333333333333,0.9505,0.906,0.9701400000000001,47754.270651095416,32487.782161878433,1.38,True,True,True,True
0.9,0.99,0.2,0.2,amount,3,30333.33333333333,0.03033333333333333,0.952,0.906,0.97014,47713.56574589641,31707.164142746005,1.388,True,True,True,True
0.9,0.99,0.2,0.2,amount,5,30333.33333333333,0.03033333333333333,0.954,0.9065,0.9701600000000001,47701.32660674564,31177.908393254955,1.4005,True,True,True,True
0.9,0.99,0.2,0.2,amount,10,30333.33333333333,0.03033333333333333,0.9715,0.9085,0.96976,47619.927744501154,30040.63706802311,1.447,True,True,True,True
0.9,0.99,0.2,0.2,success_rate,1,30333.33333333333,0.03033333333333333,0.993,0.9055,0.9590299999999999,49438.58108386265,35303.173759824975,1.307,True,True,True,True
0.9,0.99,0.2,0.2,success_rate,3,30333.33333333333,0.03033333333333333,0.996,0.905,0.95902,49390.62728598638,33558.452921954486,1.335,True,True,True,True
0.9,0.99,0.2,0.2,success_rate,5,30333.33333333333,0.03033333333333333,0.9965,0.899,0.95871,49331.55674226757,32562.516659592733,1.379,True,True,True,True
0.9,0.99,0.2,0.2,success_rate,10,30333.33333333333,0.03033333333333333,0.9965,0.897,0.95813,49027.281018608905,30333.33333333332,1.469,True,True,True,True
0.9,0.99,0.2,0.25,amount,1,30333.33333333333,0.03033333333333333,0.9615,0.908,0.96934,48203.08106983116,33266.51590413958,1.3675,True,True,True,True
0.9,0.99,0.2,0.25,amount,3,30333.33333333333,0.03033333333333333,0.9635,0.909,0.96936,48199.23817802596,32420.29335118272,1.383,True,True,True,True
0.9,0.99,0.2,0.25,amount,5,30333.33333333333,0.03033333333333333,0.9705,0.91,0.9693299999999999,48196.63431545116,31570.143617534253,1.3965,True,True,True,True
0.9,0.99,0.2,0.25,amount,10,30333.33333333333,0.03033333333333333,0.985,0.911,0.9689,48047.04404222671,30247.076055925994,1.454,True,True,True,True
0.9,0.99,0.2,0.25,success_rate,1,30333.33333333333,0.03033333333333333,0.992,0.9045,0.9575499999999999,49706.5056326755,35399.119452073035,1.3045,True,True,True,True
0.9,0.99,0.2,0.25,success_rate,3,30333.33333333333,0.03033333333333333,0.9955,0.9055,0.9575699999999999,49699.00479809083,33950.31442880412,1.3295,True,True,True,True
0.9,0.99,0.2,0.25,success_rate,5,30333.33333333333,0.03033333333333333,0.9955,0.9005,0.9573200000000001,49593.74570601802,32645.633571553954,1.374,True,True,True,True
0.9,0.99,0.2,0.25,success_rate,10,30333.33333333333,0.03033333333333333,0.9965,0.896,0.95677,49219.09012145717,30333.33333333332,1.455,True,True,True,True
0.9,0.99,0.5,0.05,amount,1,30333.33333333333,0.03033333333333333,0.925,0.9235,0.97825,43717.4821520825,30404.666143611914,1.112,True,True,True,True
0.9,0.99,0.5,0.05,amount,3,30333.33333333333,0.03033333333333333,0.926,0.9245,0.97827,43701.81262600978,30050.216676135624,1.1115,True,True,True,True
0.9,0.99,0.5,0.05,amount,5,30333.33333333333,0.03033333333333333,0.926,0.924,0.97826,43660.85932475962,29852.53501622708,1.1125,True,True,True,True
0.9,0.99,0.5,0.05,amount,10,30333.33333333333,0.03033333333333333,0.928,0.9235,0.9781400000000001,43543.297162561255,29138.56034868181,1.1205,True,True,True,True
0.9,0.99,0.5,0.05,success_rate,1,30333.33333333333,0.03033333333333333,0.992,0.9175,0.9672000000000001,47654.918938780516,34914.61434230458,1.2605,True,True,True,True
0.9,0.99,0.5,0.05,success_rate,3,30333.33333333333,0.03033333333333333,0.9965,0.92,0.96725,47626.401582443505,33646.1078194519,1.2815,True,True,True,True
0.9,0.99,0.5,0.05,success_rate,5,30333.33333333333,0.03033333333333333,0.9975,0.9195,0.96714,47618.299157759466,31922.29253939997,1.2985,True,True,True,True
0.9,0.99,0.5,0.05,success_rate,10,30333.33333333333,0.03033333333333333,0.9975,0.9155,0.9667,47409.011088743144,30311.677685994706,1.3545,True,True,True,True
0.9,0.99,0.5,0.1,amount,1,30333.33333333333,0.03033333333333333,0.9505,0.9275,0.97563,45991.21350116779,32263.89837857558,1.1615,True,True,True,True
0.9,0.99,0.5,0.1,amount,3,30333.33333333333,0.03033333333333333,0.9505,0.9275,0.97563,45966.24353531569,31561.758233997476,1.165,True,True,True,True
0.9,0.99,0.5,0.1,amount,5,30333.33333333333,0.03033333333333333,0.9505,0.9255,0.9755900000000001,45921.33648047387,30929.76380632978,1.1715,True,True,True,True
0.9,0.99,0.5,0.1,amount,10,30333.33333333333,0.03033333333333333,0.956,0.9275,0.97547,45851.91181315111,29769.02594145504,1.208,True,True,True,True
0.9,0.99,0.5,0.1,success_rate,1,30333.33333333333,0.03033333333333333,0.993,0.9205,0.9641300000000002,48564.20915013233,35907.156572345666,1.163,True,True,True,True
0.9,0.99,0.5,0.1,success_rate,3,30333.33333333333,0.03033333333333333,0.9965,0.9225,0.9641700000000001,48562.89767482272,34323.840304946694,1.1775,True,True,True,True
0.9,0.99,0.5,0.1,success_rate,5,30333.33333333333,0.03033333333333333,0.9975,0.921,0.9640799999999999,48573.095836015236,33196.606929738395,1.202,True,True,True,True
0.9,0.99,0.5,0.1,success_rate,10,30333.33333333333,0.03033333333333333,0.9975,0.916,0.96348,48237.898514257075,30805.988056276263,1.2805,True,True,True,True
0.9,0.99,0.5,0.15,amount,1,30333.33333333333,0.03033333333333333,0.9625,0.926,0.97353,47034.34918653564,33889.610207514255,1.1615,True,True,True,True
0.9,0.99,0.5,0.15,amount,3,30333.33333333333,0.03033333333333333,0.9625,0.9255,0.9735199999999999,47004.24993556798,33051.445473506894,1.1705,True,True,True,True
0.9,0.99,0.5,0.15,amount,5,30333.33333333333,0.03033333333333333,0.965,0.927,0.9735199999999999,47019.44676906437,31903.663686332893,1.1805,True,True,True,True
0.9,0.99,0.5,0.15,amount,10,30333.33333333333,0.03033333333333333,0.9755,0.9295,0.9733200000000001,46896.90088052558,30252.82711834809,1.2095,True,True,True,True
0.9,0.99,0.5,0.15,success_rate,1,30333.33333333333,0.03033333333333333,0.9935,0.9215,0.9625699999999999,49114.20972012242,36648.00279941745,1.1175,True,True,True,True
0.9,0.99,0.5,0.15,success_rate,3,30333.33333333333,0.03033333333333333,0.996,0.9225,0.96259,49078.82523885112,34892.83566139754,1.139,True,True,True,True
0.9,0.99,0.5,0.15,success_rate,5,30333.33333333333,0.03033333333333333,0.997,0.9215,0.96256,49020.0019042918,33542.0720732038,1.157,True,True,True,True
0.9,0.99,0.5,0.15,success_rate,10,30333.33333333333,0.03033333333333333,0.998,0.916,0.96202,48650.08238860278,30957.038892421966,1.2455,True,True,True,True
0.9,0.99,0.5,0.2,amount,1,30333.33333333333,0.03033333333333333,0.973,0.9235,0.97025,47682.780283410575,34992.5230262002,1.1495,True,True,True,True
0.9,0.99,0.5,0.2,amount,3,30333.33333333333,0.03033333333333333,0.973,0.9235,0.97025,47677.1591241713,33816.63829951986,1.156,True,True,True,True
0.9,0.99,0.5,0.2,amount,5,30333.33333333333,0.03033333333333333,0.9765,0.924,0.97026,47669.22620935872,32772.092074875545,1.1775,True,True,True,True
0.9,0.99,0.5,0.2,amount,10,30333.33333333333,0.03033333333333333,0.9865,0.9285,0.97023,47575.22366617968,30531.221508601644,1.2205,True,True,True,True
0.9,0.99,0.5,0.2,success_rate,1,30333.33333333333,0.03033333333333333,0.9945,0.9195,0.9596500000000001,49299.47866040717,36893.72570431818,1.101,True,True,True,True
0.9,0.99,0.5,0.2,success_rate,3,30333.33333333333,0.03033333333333333,0.9965,0.9175,0.95961,49275.92205148809,35442.33125364934,1.1255,True,True,True,True
0.9,0.99,0.5,0.2,success_rate,5,30333.33333333333,0.03033333333333333,0.997,0.9165,0.9595199999999999,49262.04804318594,33749.522984305964,1.148,True,True,True,True
