target,upper,lower,adj,mode,min_remain,swr_mean,swr_std,success_rate_mean,success_rate_std,funded_ratio_mean,funded_ratio_std,eff_success_mean,eff_success_std,eff_funded_mean,eff_funded_std,median_cew_mean,median_cew_std,p10_cew_mean,p10_cew_std,p10_avg_wd_mean,p10_avg_wd_std,p50_avg_wd_mean,p50_avg_wd_std,p90_avg_wd_mean,p90_avg_wd_std,p90_max_drop_mean,p90_max_drop_std,mean_years_below_floor_mean,mean_years_below_floor_std,init_wd_mean,init_wd_std,n_seeds
0.9,0.99,0.2,0.1,amount,1,0.0290444444444444,1.656346649998108e-05,0.9197,0.00027386127875263016,0.984538,5.8480766068880195e-05,0.9102,0.0002738612787525495,0.974318,9.121403400796353e-05,43181.94299999747,21.54475687171827,25237.038481904154,17.420731170514518,29201.418389394414,15.299908182849425,97983.30022425445,63.71906552354041,371749.07843067084,98.78937937345756,0.08265712011085809,6.844900609429782e-05,1.3027000000000002,0.00345687720348874,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.1,amount,3,0.0290444444444444,1.656346649998108e-05,0.9197,0.00027386127875263016,0.984538,5.8480766068880195e-05,0.9102,0.0002738612787525495,0.974318,9.121403400796353e-05,43157.51166766627,20.29647671515308,25161.403537070157,43.13252968139908,29020.144118376724,11.977171074898486,94380.7908660781,48.12166833037255,348629.36728436436,94.2690594118643,0.08724492829784324,0.00015966227356757298,1.3053000000000001,0.003290136775272508,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.1,amount,5,0.0290444444444444,1.656346649998108e-05,0.9215,0.0003535533905932986,0.984582,6.220932405992057e-05,0.9111,0.00022360679774994607,0.9743320000000001,9.066421565313617e-05,43124.12877434432,26.00306309074228,25260.681523803076,78.93974031298497,28883.207006849865,10.399481986500751,91001.81220073442,53.19378485925574,329320.8427779194,97.80514699345268,0.08755430197729781,0.00019229604226153843,1.3074999999999999,0.003464101615137834,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.1,amount,10,0.0290444444444444,1.656346649998108e-05,0.9315,0.0007071067811865237,0.984896,6.50384501660368e-05,0.9158,0.000758287544405196,0.974358,9.066421565311881e-05,43045.146025821145,16.20231646798273,26185.91983695013,221.87797312139608,28192.135207658226,13.028716869355161,82292.59132048389,138.75810894828078,284040.7587016763,78.89263938663005,0.08620876119175606,0.00012034541353521759,1.3222,0.0041922547632509116,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.1,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9935,0.0,0.99963,0.0,0.9092,0.0002738612787525563,0.9617720000000001,0.00011300442469208997,45458.099547533515,16.37639394071699,27678.163043408793,10.57942610664922,32348.28701049036,16.747662910772615,115681.76301951482,228.12200948379842,445850.49917571124,115.0792933892083,0.35333462292632484,0.00040290490519166077,1.3138,0.005506813960903382,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.1,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9960000000000001,0.0,0.99968,0.0,0.9082000000000001,0.0002738612787525495,0.9617519999999999,0.00011300442469213464,45411.439612652895,16.460313575220585,27555.628703102273,4.518946481089887,30929.9211311951,19.50481655002614,106298.47158453465,103.04369960422855,398643.17781274545,156.02118963356978,0.4768461011571901,0.00019185139086566643,1.3428,0.005506813960903387,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.1,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9970000000000001,0.0,0.99971,0.0,0.9042,0.0002738612787525495,0.9615259999999999,0.00012095453691370075,45348.16005916129,19.533493947223423,27538.80286116699,17.06590221669928,30137.040361394447,72.07181148482158,98844.0445619321,70.7658956070336,368017.56339739973,160.20717839759607,0.43795920591661536,8.253805271607489e-05,1.3687,0.005718391382198379,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.1,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9970000000000001,0.0,0.99971,0.0,0.9012,0.0002738612787525563,0.960888,0.00012497999839973363,45036.794776912444,9.400132889866544,26840.008309910154,24.228379452593725,28805.584876613448,46.484624052382124,88142.22348583533,129.5648395794888,307429.9765589676,166.64726287213466,0.3965643261456381,0.0016662265478862423,1.4297,0.0068974633018232985,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.15,amount,1,0.0290444444444444,1.656346649998108e-05,0.9327,0.0002738612787525774,0.99192,4.795831523306616e-05,0.9102,0.0002738612787525495,0.973228,6.906518659932778e-05,43912.877897075305,23.770705877829602,24320.301699557436,26.28992100580986,29703.50548801016,20.563870278079698,104723.83577518193,128.6875439543678,401586.8811269681,133.1425614248093,0.12278742298681362,6.416046128652732e-05,1.3232,0.0031937438845342342,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.15,amount,3,0.0290444444444444,1.656346649998108e-05,0.9330999999999999,0.00022360679774994607,0.991928,5.2153619241585005e-05,0.9097,0.00027386127875263016,0.9732179999999999,6.906518659933682e-05,43882.991305618074,15.707880088360579,24272.051297016915,31.89990331489812,29230.839722870693,15.946826141975071,99457.13570831505,157.17623472056042,376504.79149568453,113.57865462109875,0.12645721896821419,0.00017117151753328542,1.3304,0.002880972058177614,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.15,amount,5,0.0290444444444444,1.656346649998108e-05,0.9361,0.0002236067977499626,0.991992,4.381780460038912e-05,0.9102,0.0002738612787525495,0.973208,6.906518659928769e-05,43884.60909155992,18.935855587026996,24702.622895809724,41.15197783086194,28971.924234247283,11.1981097717363,95516.95893448048,64.56832218860038,348504.91856959794,2.671873377728704,0.12674299201299594,0.00011275586974648645,1.3419,0.0037148351242013654,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.15,amount,10,0.0290444444444444,1.656346649998108e-05,0.9519,0.0005477225575052034,0.992542,4.381780460041721e-05,0.9118,0.00044721359549996224,0.9730040000000001,6.188699378701555e-05,43856.71881892288,19.579514661210148,25874.551557492297,12.629821708552043,28358.785260387744,27.074977655906523,85615.83433788407,43.34567323859033,294810.6000716358,8.84416147900185,0.12448623048348698,0.00014704201996605806,1.3733,0.003033150177620609,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.15,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.994,0.0,0.99964,0.0,0.9126,0.00022360679774997814,0.960388,0.00010158740079359985,45931.49773594078,42.75543472058906,27677.70413186024,33.68393095717449,33080.10040504048,10.107877134408449,115650.76479348615,127.47159480793555,443166.5806482782,510.21563073699934,0.3930036446511108,0.0006815073506512384,1.2518,0.004251470333896177,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.15,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9960000000000001,0.0,0.99968,0.0,0.9091000000000001,0.00022360679774994607,0.960318,0.00010158740079359985,45918.61220692269,33.09177722552635,27636.10447758158,7.807540824475982,31686.023298032047,53.67262265436506,106323.65865629369,134.02274272838469,398223.440368518,1164.3936521301468,0.511201279180497,5.947505074346119e-05,1.2823,0.00456344168364187,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.15,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9970000000000001,0.0,0.99971,0.0,0.9035,0.0003535533905932986,0.960064,9.989994994993368e-05,45830.53102208771,26.81800169530113,27443.595962034375,24.434617809468726,30886.44077957198,0.5087805327086891,99748.63924709802,104.79530369287694,379436.0078887356,612.3919915544587,0.4760760709924356,0.0005730495598087091,1.3229,0.004083503397819143,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.15,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.99976,0.0,0.8995,0.0003535533905932986,0.9593579999999999,9.523654760647936e-05,45416.73712482505,29.866475847609493,26951.710266191476,18.29968898709234,29017.15989603566,26.99344783688315,88214.96480337034,74.47390347157044,310548.33990816784,333.9742345620367,0.43073174126062924,0.0008606905187811273,1.3884,0.004979959839195464,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.2,amount,1,0.0290444444444444,1.656346649998108e-05,0.9507999999999999,0.0004472135954999645,0.995298,1.643167672517395e-05,0.9117000000000001,0.00027386127875263016,0.972218,0.00010232301793838238,44548.193003975735,21.796668000362896,25305.998148006787,27.348518186292317,30598.60027813703,69.36733576992893,107629.59159728885,155.13989601883895,410371.8378492964,155.92203431984,0.1580790408059697,0.000283391220487703,1.2973,0.004724933861971018,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.2,amount,3,0.0290444444444444,1.656346649998108e-05,0.9527999999999999,0.0004472135954999645,0.9953380000000001,1.643167672519788e-05,0.9126,0.00022360679774997814,0.972236,9.838699100998777e-05,44529.882005389605,20.661481173803583,25440.539010447457,80.19149558888049,30054.384975457924,46.79025412842706,102022.37839636729,56.02865327220023,389049.6611913255,124.85905164688545,0.16608333896607178,7.18284130782472e-06,1.3027000000000002,0.004790615826801372,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.2,amount,5,0.0290444444444444,1.656346649998108e-05,0.9564,0.0002236067977500102,0.9954280000000001,1.6431676725203228e-05,0.9128000000000001,0.00044721359549992993,0.97218,0.00010630145812733041,44490.55733356172,20.148596588628614,25627.301888272916,8.369951011919069,29493.553988368447,35.98307222190164,96784.97968245282,58.44547052001274,362978.1053428606,98.60054102664809,0.1663874552319684,0.00016282331959424393,1.3229,0.006367888189973179,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.2,amount,10,0.0290444444444444,1.656346649998108e-05,0.9705999999999999,0.00022360679774995434,0.99598,1.2247448713945135e-05,0.9124000000000001,0.0006519202405202066,0.971804,9.449867723937716e-05,44367.89451454612,22.48055736664277,26191.736355127563,8.15117655914012,28373.43453222781,6.290028588248354,86588.70143093696,55.51370724151452,305169.70617990056,56.052851798090174,0.16067420729900528,0.00014224448451810205,1.3677,0.004790615826801372,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.2,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9949999999999999,0.0,0.99975,0.0,0.9107,0.0007582875444051917,0.9585319999999999,7.596051605932874e-05,46250.03406194002,15.442681066507566,27546.399909617718,1.2652325971145826,33236.35190882132,59.41560106149342,114671.45322916734,77.88224508355543,442613.77252490877,1779.4135928488224,0.40949240458562153,0.0009392013608696298,1.2768000000000002,0.006389444420292014,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.2,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.9998000000000001,0.0,0.9103999999999999,0.000547722557505177,0.958526,7.700649323270262e-05,46179.18402546574,19.640605406728202,27636.486380578746,11.468821320343416,32087.531957509713,6.147465032471344,105883.02695615127,36.8248774112749,388258.98546383623,951.9100231047516,0.5113550874950011,0.0007765230090562821,1.3053000000000001,0.007446475676452575,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.2,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.9998000000000001,0.0,0.9045,0.0004999999999999831,0.958268,9.038805230777499e-05,46133.70063134459,22.609260382460256,27350.693856128142,2.2893591513790046,30949.968991618392,104.17433741657516,99739.7918363443,117.9120159335424,373289.2735411384,411.08071630378396,0.48877252583070563,0.0005443677599033199,1.3385,0.00701783442380908,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.2,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9991,0.00022360679774997814,0.9999420000000001,4.472135955016465e-06,0.8994,0.0006519202405202037,0.957526,9.126883367283317e-05,45731.30891405717,23.361771347652073,26799.07967419933,50.930630532011605,29068.712989369807,9.679386061502312,88267.33366581461,71.8755834117156,305546.68422302936,286.10107515730016,0.45198063497411506,0.00025093037330244084,1.4271,0.00641677489086223,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.25,amount,1,0.0290444444444444,1.656346649998108e-05,0.9611000000000001,0.0002236067977500102,0.996958,4.472135954991639e-06,0.9136,0.00022360679775004278,0.97187,8.485281374241005e-05,44758.71778863271,32.51451935928028,25700.87927214489,62.796265828693905,31431.322071583523,3.920510764106503,109381.65742428732,196.75677099809892,417124.94920741714,244.36350684594277,0.19521537275323714,4.186917347553612e-06,1.2605,0.003535533905932672,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.25,amount,3,0.0290444444444444,1.656346649998108e-05,0.9628,0.0004472135954999645,0.996992,1.788854382001621e-05,0.9144,0.000547722557505177,0.9718859999999999,7.79743547584817e-05,44831.76852735062,21.002109210950568,25914.456257443908,25.14484919109158,30434.232714009373,4.283702778453475,103190.49203138957,39.3582846331102,390266.9345703168,163.7595491988622,0.20202429136588326,4.954611098821364e-05,1.2696,0.004006245124801958,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.25,amount,5,0.0290444444444444,1.656346649998108e-05,0.9696999999999999,0.0006708203932499189,0.997142,1.7888543819960352e-05,0.9160999999999999,0.0006519202405202857,0.971872,9.934787365617263e-05,44875.442928890654,26.522433014185886,26033.116634313104,24.492479585548733,29881.47598913965,3.705290958096022,97534.57580900266,38.88470322726296,359139.30283913075,181.7165229953077,0.2016134826013456,8.747107534170251e-06,1.2818,0.004192254763250837,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.25,amount,10,0.0290444444444444,1.656346649998108e-05,0.9826,0.00022360679774995434,0.9975480000000001,4.472135955016465e-06,0.9141999999999999,0.0005700877125495148,0.971382,9.705668446838497e-05,44738.36245505163,25.640958185924422,26415.862742089037,28.87483395296281,28507.127451981192,1.9449262958905698,87588.41228098948,69.63312946997628,306330.8368523888,47.358437383877636,0.19565411851907796,6.540577115836132e-05,1.3413,0.004957317823178157,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.25,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9955,0.0,0.99979,0.0,0.9099,0.0005477225575051706,0.957344,8.142481194331381e-05,46535.71620846984,32.699837024007586,27548.496886305373,7.832505781402077,33421.004204073935,14.58593533874976,114096.69573958035,100.7567436126575,434296.09507687733,85.8301526314777,0.4208028317102152,0.0011965202720649517,1.241,0.003553167600887909,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.25,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.998,0.0,0.9998400000000001,0.0,0.9077,0.00027386127875263016,0.9573,9.24662100444953e-05,46396.47847610635,61.06840971778188,27668.849673820216,37.3895544959605,32564.5782424142,19.782866162231663,105600.16966765234,73.23987550061085,389793.70644914545,114.21378839922129,0.5287694786541955,0.0007601484987100747,1.2723,0.003978064856183091,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.25,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.998,0.0,0.9998400000000001,0.0,0.9036,0.00022360679775004278,0.957048,8.871302046486696e-05,46305.80522649818,49.64703918104888,27264.36859903866,4.5311731127356705,31327.867105952337,30.99093351069549,99867.94954669029,164.77373788006082,369465.11384937586,192.56993251068727,0.5015190944086566,0.00013235207988325888,1.3064,0.004277849927241559,29044.444444444445,16.563466499999624,5
0.9,0.99,0.2,0.25,success_rate,10,0.0290444444444444,1.656346649998108e-05,1.0,0.0,1.0,0.0,0.8942,0.0002738612787525495,0.956094,0.00012012493496353861,45946.07509138163,40.21002230896871,26752.02390646957,10.37511945917764,29522.771343062494,13.434033519450148,88901.92272913552,78.5836858589223,302703.7972460968,90.23260270964921,0.4541661763135386,0.00030066392735901885,1.4053,0.005995831885568502,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.05,amount,1,0.0290444444444444,1.656346649998108e-05,0.9286,0.00022360679774997814,0.9817779999999999,2.16794833886864e-05,0.9257,0.00027386127875263016,0.9789260000000001,3.781534080241345e-05,41095.06327665937,18.631629266942138,26758.653516902406,47.64060995155775,28958.418770013068,14.122416530012764,83482.90994363955,64.49980748485713,300553.7619071777,45.177168963315935,0.03810888175891507,2.926460491856238e-05,1.0745,0.00231840462387392,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.05,amount,3,0.0290444444444444,1.656346649998108e-05,0.9286,0.00022360679774997814,0.9817779999999999,2.16794833886864e-05,0.9256,0.00022360679775004278,0.9789239999999999,3.361547262796253e-05,41071.184731329144,21.035877659903175,26715.328532379703,51.25838691970625,28582.795418142778,3.2532968917382505,80278.99537962566,25.170950750559676,278930.3235457041,125.41107680829742,0.03858282187043762,4.807203766948781e-06,1.0746,0.0021035683967962826,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.05,amount,5,0.0290444444444444,1.656346649998108e-05,0.9296,0.00022360679775004278,0.9817980000000001,2.167948338867701e-05,0.9262,0.0002738612787525495,0.9789260000000001,3.781534080241345e-05,41028.60762859877,20.821559232771012,26769.215182366752,45.99699326145275,28315.263068524866,9.330219983923154,77860.7440604053,15.11640163903239,264430.6757731748,16.973464815781945,0.03907252253879488,7.086348805418869e-05,1.0746,0.0021035683967962826,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.05,amount,10,0.0290444444444444,1.656346649998108e-05,0.9312000000000001,0.0002738612787525563,0.981854,3.3615472627950146e-05,0.9273,0.0004472135954999658,0.97894,4.636809247748598e-05,40828.09793647002,22.95219635868728,26573.481395811657,61.62902821251726,27678.50649923672,11.401066758733648,71170.12137344402,31.48557402622075,229995.54998539513,8.759988539554639,0.03989666373161638,9.216466690853139e-05,1.0802,0.002970690155502556,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.05,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9931000000000001,0.0002236067977500102,0.999592,4.472135955016465e-06,0.924,0.0005000000000000039,0.968566,0.00010310189135023567,44653.305740053394,13.020120259235211,27514.812169069774,72.48991762619902,32927.119402199256,26.925817423212223,116516.28065815949,42.953787882254716,453262.6389051628,77.17862660363224,0.29432268562317615,0.0014082496164535558,1.1816,0.005284411036246226,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.05,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9964999999999999,0.0,0.9996600000000001,0.0,0.9243,0.0004472135954999221,0.968572,0.00010329569206892885,44589.089129763306,14.789824023495674,27605.912346480647,107.80659121501938,31309.46659948679,20.37553915023219,105942.55178166484,155.41472418528144,409119.88399909803,72.12336979828515,0.42658944693015455,0.0005671692052909195,1.2056,0.005152669211195351,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.05,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.99969,0.0,0.9227000000000001,0.0002738612787525774,0.9684839999999999,0.00010691117808718704,44556.64937574281,25.949459852981903,27568.883628836134,33.64973646428982,30118.18186091301,72.18487862378427,98276.44561198525,185.83102765259656,375643.4456005944,79.9516166701628,0.3767858292705275,0.0008707678919425004,1.213,0.005350233639758272,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.05,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.99969,0.0,0.9212,0.0002738612787525563,0.968116,0.00010310189135025599,44286.92423626684,17.317913209087145,26970.508134527354,11.817870655306338,28881.1073982085,17.013693752039135,87517.976204275,50.18179775475233,308307.2592861216,50.51712756035759,0.34704643991843,0.001428193827799498,1.2629,0.005594640292279781,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.1,amount,1,0.0290444444444444,1.656346649998108e-05,0.9474,0.0002236067977500102,0.9908680000000001,1.7888543819955436e-05,0.9271,0.00022360679774995434,0.9761200000000001,0.00011180339887497717,43158.05745104489,20.331652918007656,26028.30638940108,15.336619649039674,30226.98687062555,20.091369347193034,98514.37121538281,36.162835109000596,371749.07843067084,98.78937937345756,0.0757194928214724,9.727734179807385e-05,1.1337,0.005142956348249446,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.1,amount,3,0.0290444444444444,1.656346649998108e-05,0.9474,0.0002236067977500102,0.9908680000000001,1.7888543819955436e-05,0.9269999999999999,0.0,0.9761179999999999,0.00010733126291998554,43114.71067087999,22.240016087133405,25972.756572681265,19.02791905642266,29822.099856311164,6.274411524975333,94941.08745904504,219.4294368799524,348629.36728436436,94.2690594118643,0.07901419304091066,3.949855063957137e-05,1.1370999999999998,0.005366563145999512,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.1,amount,5,0.0290444444444444,1.656346649998108e-05,0.9488,0.0004472135954999645,0.990896,2.190890230017767e-05,0.9275,0.0,0.976106,0.00010285912696496907,43079.60106436313,21.928455030807317,26057.638884094216,6.594483585486084,29247.82117528709,83.35824102654857,91673.36215907511,110.4528107203855,329320.8427779194,97.80514699345268,0.08003020064943162,2.1766697525903304e-05,1.1402,0.005142956348249558,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.1,amount,10,0.0290444444444444,1.656346649998108e-05,0.9551000000000001,0.0002236067977500102,0.9911300000000001,1.4142135623678039e-05,0.9286,0.0002236067977500102,0.975986,0.00010285912696496907,42959.16049419517,8.928044718299173,26367.839233498176,7.420768906526396,28347.84203070054,22.102117061999557,82778.65898212718,64.67716241502248,284040.7587016763,78.89263938663005,0.08012505799016392,7.191374021232066e-06,1.1653,0.004919349550499492,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.1,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9945,0.0,0.9997299999999999,0.0,0.9196,0.00022360679775004278,0.962464,0.00018091434437324038,45415.99120281209,16.521089483710337,27599.71323488379,16.454832840903265,33999.278578660334,50.52337874368015,116559.17370384964,120.35121402902209,446353.02966814925,71.88919734557682,0.2858304658737979,0.000928711225278919,1.1404,0.005770615218501362,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.1,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9964999999999999,0.0,0.99977,0.0,0.9181000000000001,0.0002236067977499626,0.962434,0.0001809143443732304,45376.5427183395,21.94733814236139,27587.26677132398,14.843652561077441,32713.83422909184,5.329662569841868,106899.12791553579,181.25401804816144,399495.07628427574,101.36923235486063,0.45154903505940547,0.00041039559515822086,1.1667,0.0052153619241622,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.1,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.9998000000000001,0.0,0.9164999999999999,0.0003535533905932577,0.962288,0.00018349386910736793,45309.39300581921,16.969600130450516,27517.295941745433,7.752941961745012,31631.434710436173,1.1647733114732335,99012.00092765967,117.11422700231724,373428.89338716294,116.24330101051984,0.39665407264097363,0.00036254620222417544,1.19,0.0053735463150511404,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.1,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.9998000000000001,0.0,0.9135,0.0003535533905932986,0.9619500000000001,0.00017972200755609868,44992.678237999164,14.7952044466312,26967.7929673734,14.088911861039191,29539.95913967536,37.32849250525921,88313.01416495329,19.976508416291423,308723.83180727146,55.02676287999928,0.3486677904424161,0.0005360749908707763,1.2516,0.005260703375024992,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.15,amount,1,0.0290444444444444,1.656346649998108e-05,0.9639,0.00022360679774995434,0.996008,1.0954451150110477e-05,0.9240999999999999,0.00022360679774995434,0.972948,5.167204273104068e-05,43921.90476507963,18.55195866250403,25667.368228561885,7.888086836739183,31866.491596376833,95.63813253494492,105851.64756177615,197.09223372994626,401586.8811269681,133.1425614248093,0.1084138987697083,1.0281391023097336e-05,1.1503999999999999,0.0019170289512681212,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.15,amount,3,0.0290444444444444,1.656346649998108e-05,0.9643,0.0004472135954999645,0.996016,8.94427191001069e-06,0.924,0.0,0.972946,4.7222875812438654e-05,43895.16996310525,15.766755164858061,25704.18038595865,51.50514073425062,31265.641246595897,45.360243021400734,99923.38804596993,76.42619080216477,376504.79149568453,113.57865462109875,0.11545841662681149,1.859209294030075e-05,1.1579000000000002,0.0019170289512680009,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.15,amount,5,0.0290444444444444,1.656346649998108e-05,0.9663999999999999,0.0002236067977500102,0.996058,1.0954451150134124e-05,0.925,0.0,0.972944,4.277849927239061e-05,43878.58585419198,18.17936292968842,25814.861880467888,8.278530709410669,30401.0878756908,4.672906607085069,95663.24232367318,218.47608339365883,348504.91856959794,2.671873377728704,0.11683356509262113,2.045460677870332e-05,1.1603999999999999,0.0019170289512680009,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.15,amount,10,0.0290444444444444,1.656346649998108e-05,0.9736,0.00022360679774995434,0.996344,2.190890230025326e-05,0.9257,0.0004472135954999645,0.972832,6.058052492349748e-05,43783.68029690751,27.024569538137282,25973.241779492077,56.99210673744468,28922.39662116081,16.739944468165607,86026.19972311141,103.07698881585232,293634.17406233924,24.716841753488193,0.11533921436081362,6.566200482691576e-05,1.2009,0.0030290262461721024,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.15,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9945,0.0,0.9997299999999999,0.0,0.9201,0.00022360679774995434,0.960684,0.00014570518178843594,45869.76396643243,47.29113126166339,27425.48848748086,14.884320091581488,35075.890343748106,36.509410073077156,116353.25146948495,101.45119818909959,445630.0941477985,575.5073451832975,0.3246861048401727,0.0022808179592088617,1.0923,0.005345558904361671,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.15,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9964999999999999,0.0,0.99977,0.0,0.9191,0.00022360679774995434,0.9606640000000001,0.00014570518178842984,45821.09706400782,61.2272494095773,27545.516508302266,42.743437348713904,33323.74976192559,63.787777393187156,107267.67375524568,117.2196359076252,399629.20340744546,378.56220823929067,0.4740682329412295,0.0001133219174777552,1.1148,0.005345558904361671,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.15,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.9998000000000001,0.0,0.9160999999999999,0.00022360679774995434,0.960502,0.00014377065069059978,45688.88057139692,33.09145759338015,27335.212568078026,16.321261883094852,32051.365254306722,3.2028187194578464,99832.53532476012,163.71105116457696,379126.20770904643,20.882678322904965,0.43067069782996226,0.00034963863195346383,1.145,0.005408326913196021,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.15,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9985000000000002,0.0,0.99992,0.0,0.9132,0.0004472135954999645,0.960104,0.00013685759021700444,45340.340155224985,32.313062490225455,26885.294752445607,8.112783761069085,29880.943704204918,35.43034511686695,88281.13473191143,69.46902598408386,309734.9838433013,32.709092884574744,0.37668451299186734,0.0004053610287758773,1.2101000000000002,0.00492950301754652,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.2,amount,1,0.0290444444444444,1.656346649998108e-05,0.9728999999999999,0.00022360679774995434,0.997592,1.7888543820072066e-05,0.9244999999999999,0.0,0.970514,0.00014310835055999312,44548.37903399933,22.20884915960489,26008.18359031941,2.922142990205069,33260.27744232862,11.128407560748101,108987.65937654345,109.24356400705331,414599.88794960076,116.39890401187108,0.14247771976425985,0.0003526956763826659,1.1549,0.006377695508567381,29044.444444444445,16.563466499999624,5
0.9,0.99,0.5,0.2,amount,3,0.0290444444444444,1.656346649998108e-05,0.974,0.0,0.9976140000000001,1.3416407865080426e-05,0.9251000000000001,0.00022360679774995434,0.9705259999999999,0.0001475804865150096,44528.6132747313,21.405499277888065,26030.607398222728,11.741872183982897,31969.666719777055,12.29284769046781,103418.86774510742,103.60930050481426,389049.6611913255,124.85905164688545,0.1510779246267549,5.5667280479572304e-06,1.1626,0.006795218907437688,29044.444444444445,16.563466499999624,5
