target,upper,lower,adj,mode,min_remain,swr,success_rate,eff_success,eff_funded,median_cew,p10_avg_wd,init_wd,alloc,years,with_cfs,floor,env
0.8,0.99,0.5,0.2,amount,1,0.04531249999999999,0.9415,0.9055,0.9746333333333334,56825.514571906744,36193.4380423147,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.5,0.2,amount,3,0.04531249999999999,0.942,0.9045,0.9746,56538.84555205038,35540.17527889643,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.5,0.2,amount,5,0.04531249999999999,0.948,0.9,0.9742999999999999,55993.43355100727,35119.324389832356,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.5,0.2,amount,10,0.04531249999999999,0.9705,0.8905,0.9719666666666666,54614.45710664947,33406.89115065874,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.5,0.2,success_rate,1,0.04531249999999999,0.9935,0.9035,0.9632000000000001,58491.932333899764,37462.240531255076,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.5,0.25,amount,1,0.04531249999999999,0.9615,0.9085,0.9733166666666667,57125.94875136532,36659.76165023216,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.5,0.25,amount,3,0.04531249999999999,0.9625,0.9075,0.9732833333333333,56889.82535950063,35657.21197250878,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.5,0.25,amount,5,0.04531249999999999,0.967,0.904,0.9728833333333332,56418.024378030685,35245.19351232958,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.5,0.25,amount,10,0.04531249999999999,0.982,0.893,0.9703333333333333,54979.36338348361,33369.838485626206,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.05,amount,1,0.04531249999999999,0.8525,0.8525,0.9654666666666667,53270.84560196562,34589.22341557319,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.05,amount,3,0.04531249999999999,0.8525,0.8525,0.9654666666666667,53125.25552222355,34589.22341557319,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.05,amount,5,0.04531249999999999,0.8535,0.8535,0.9655166666666667,52850.98858802159,34589.22341557319,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.05,amount,10,0.04531249999999999,0.8585,0.8585,0.9659333333333334,51637.48653504213,34487.04457377118,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.05,success_rate,1,0.04531249999999999,0.992,0.886,0.9647166666666667,57327.91824010355,35942.34689328239,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.05,success_rate,3,0.04531249999999999,0.9935,0.88,0.9645166666666668,56982.259954399764,35506.495910125275,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.05,success_rate,5,0.04531249999999999,0.9935,0.8695,0.9636500000000001,56448.22379859071,34808.082076486004,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.1,amount,1,0.04531249999999999,0.895,0.8905,0.9776500000000001,55151.45512692758,35140.16154132456,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.1,amount,3,0.04531249999999999,0.895,0.8905,0.9776500000000001,54985.13796297481,34888.63354399488,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.1,amount,5,0.04531249999999999,0.9,0.8935,0.9777166666666667,54613.86731498326,34315.48867707178,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.1,amount,10,0.04531249999999999,0.917,0.896,0.9773,53251.394700736666,33876.758097741396,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.1,success_rate,1,0.04531249999999999,0.994,0.902,0.9652333333333334,57754.27342734197,36770.7924829382,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.1,success_rate,3,0.04531249999999999,0.9955,0.895,0.965,57450.471009134984,35681.33623591361,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.1,success_rate,5,0.04531249999999999,0.9965,0.886,0.96425,56731.59370013302,35123.446671039455,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.15,amount,1,0.04531249999999999,0.931,0.9095,0.9773,55962.24297601769,35805.83083598198,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.15,amount,3,0.04531249999999999,0.931,0.909,0.9772833333333333,55743.95061276407,35359.063932068675,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.15,amount,5,0.04531249999999999,0.9345,0.9075,0.9772166666666667,55278.11395050787,34969.19816452686,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.15,amount,10,0.04531249999999999,0.954,0.9025,0.9757833333333333,53929.68810631311,33150.8736371092,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.15,success_rate,1,0.04531249999999999,0.993,0.9065,0.9642833333333333,58074.490868524925,37558.6658148782,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.15,success_rate,3,0.04531249999999999,0.9945,0.9015,0.9641166666666666,57726.3047403219,36094.32415236178,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.15,success_rate,5,0.04531249999999999,0.9955,0.8955,0.9635,56992.12226659374,35157.12980627511,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.2,amount,1,0.04531249999999999,0.954,0.916,0.9758500000000001,56379.91156963557,36372.46093351283,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.2,amount,3,0.04531249999999999,0.9545,0.9165,0.9758666666666668,56082.48937736948,35596.125850032004,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.2,amount,5,0.04531249999999999,0.9595,0.9155,0.9757666666666667,55627.35255802916,34924.63064921223,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.2,amount,10,0.04531249999999999,0.9765,0.9035,0.974,54166.57342288901,33256.53072944502,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.2,success_rate,1,0.04531249999999999,0.9935,0.91,0.9636666666666667,58125.219583506325,37821.540559347086,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.2,success_rate,3,0.04531249999999999,0.995,0.904,0.9634666666666667,57749.02242988231,36312.78625501932,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.25,amount,1,0.04531249999999999,0.9675,0.9195,0.9742000000000001,56709.568540625274,37043.72285464639,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.8,0.99,0.7,0.25,amount,3,0.04531249999999999,0.9685,0.917,0.9741166666666666,56497.13562145209,35904.651445392636,45312.49999999999,pool_optimal_10_80_10,30,False,0.4,pool_optimal_10_80_10|y30|cf0|fl0.40
0.95,0.99,0.8,0.05,amount,1,0.030142857142857155,0.974,0.974,0.9944333333333334,41051.94776350663,32141.140954693055,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.8,0.05,amount,3,0.030142857142857155,0.974,0.974,0.9944333333333334,40951.853243993435,31684.4653062529,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.8,0.05,amount,5,0.030142857142857155,0.974,0.974,0.9944333333333334,40757.671972123055,31273.95117980721,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.8,0.05,amount,10,0.030142857142857155,0.974,0.973,0.9945,40031.27850159755,30069.76739695442,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.8,0.05,amount,1,0.030142857142857155,0.9715,0.9715,0.9943666666666666,41813.357681133086,32781.35367384265,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.8,0.05,amount,3,0.030142857142857155,0.9715,0.9715,0.9943666666666666,41718.691377965166,32330.245634351537,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.8,0.05,amount,5,0.030142857142857155,0.9715,0.9715,0.9943666666666666,41536.183022473124,31895.025268915826,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.8,0.05,amount,10,0.030142857142857155,0.973,0.972,0.9944333333333334,40790.75192174064,30702.482268324206,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.7,0.05,amount,10,0.030142857142857155,0.973,0.972,0.9942833333333333,40069.02284820778,30308.45095548174,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.7,0.05,amount,5,0.030142857142857155,0.971,0.971,0.9941833333333334,40804.74100889295,31438.52008610206,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.7,0.05,amount,1,0.030142857142857155,0.971,0.971,0.9941833333333334,41076.97826799563,32335.342970779555,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.7,0.05,amount,3,0.030142857142857155,0.971,0.971,0.9941833333333334,40963.753115553656,31882.979942276896,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.8,0.05,amount,1,0.030142857142857155,0.971,0.971,0.9941666666666668,41930.243197543605,32893.928983687205,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.8,0.05,amount,5,0.030142857142857155,0.971,0.971,0.9941666666666668,41598.90694023484,32066.2646004281,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.8,0.05,amount,3,0.030142857142857155,0.971,0.971,0.9941666666666668,41796.72504667152,32523.145410815196,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.8,0.05,amount,10,0.030142857142857155,0.972,0.971,0.9942333333333333,40855.28963172753,30748.517294061738,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.7,0.05,amount,10,0.030142857142857155,0.9715,0.9705,0.9942000000000001,40839.57251654418,30885.69404315381,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.7,0.05,amount,5,0.030142857142857155,0.9685,0.9685,0.9940666666666667,41587.477876342666,32060.255690258036,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.7,0.05,amount,1,0.030142857142857155,0.9685,0.9685,0.9940666666666667,41879.39937137292,33012.65204356012,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.7,0.05,amount,3,0.030142857142857155,0.9685,0.9685,0.9940666666666667,41761.65715537926,32495.853146998306,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.7,0.05,amount,10,0.030142857142857155,0.9695,0.9685,0.99395,40889.1573995199,31070.693856623868,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.7,0.05,amount,5,0.030142857142857155,0.968,0.968,0.9938666666666667,41698.92448718127,32302.31557198061,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.7,0.05,amount,1,0.030142857142857155,0.968,0.968,0.9938666666666667,41952.11408185252,33102.78989248992,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.7,0.05,amount,3,0.030142857142857155,0.968,0.968,0.9938666666666667,41848.35921815524,32678.85981660692,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.5,0.05,amount,10,0.030142857142857155,0.969,0.968,0.9936166666666668,40102.610025597125,30474.231063472907,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.5,0.05,amount,5,0.030142857142857155,0.968,0.9675,0.9935666666666667,40820.36730959841,31688.586885981826,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.5,0.05,amount,1,0.030142857142857155,0.9675,0.9675,0.9935666666666667,41090.22073419424,32458.506609389355,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.5,0.05,amount,3,0.030142857142857155,0.9675,0.9675,0.9935666666666667,40979.6078002738,32101.212951424928,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.5,0.05,amount,1,0.030142857142857155,0.964,0.964,0.9934000000000001,41919.68590712742,33088.32168270604,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.5,0.05,amount,3,0.030142857142857155,0.964,0.964,0.9934000000000001,41801.93329424743,32650.134442852013,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.5,0.05,amount,5,0.030142857142857155,0.9645,0.964,0.9934000000000001,41641.641246717845,32247.649614260194,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.9,0.5,0.05,amount,10,0.030142857142857155,0.9675,0.9665,0.9935333333333333,40862.30895021031,31105.025000204994,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.5,0.05,amount,10,0.030142857142857155,0.966,0.965,0.9933333333333334,40940.035928664336,31377.73129133,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.5,0.05,amount,3,0.030142857142857155,0.964,0.964,0.9932666666666666,41901.035849374006,32813.94246030134,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.5,0.05,amount,1,0.030142857142857155,0.964,0.964,0.9932666666666666,41982.085583704524,33253.976748699635,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.5,0.05,amount,5,0.030142857142857155,0.964,0.9635,0.99325,41729.87875747902,32419.49626158289,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.7,0.1,amount,1,0.030142857142857155,0.9795,0.975,0.99395,44520.8388608816,33936.151358674455,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.7,0.1,amount,3,0.030142857142857155,0.98,0.975,0.99395,44417.62415791043,33219.48628555849,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.7,0.1,amount,5,0.030142857142857155,0.98,0.974,0.9939166666666668,44237.13636317242,32516.778266463527,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.7,0.1,amount,10,0.030142857142857155,0.982,0.973,0.9937,43332.615490907956,30657.0129543257,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.5,0.1,amount,5,0.030142857142857155,0.975,0.9705,0.9938166666666666,44270.79917132159,32591.66567178158,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.5,0.1,amount,1,0.030142857142857155,0.9745,0.9715,0.9938666666666667,44567.39316321102,33927.54920571172,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.5,0.1,amount,3,0.030142857142857155,0.975,0.9715,0.9938666666666667,44472.05450683035,33334.68101502369,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.5,0.1,amount,10,0.030142857142857155,0.978,0.969,0.9935666666666666,43416.99864432248,30898.389459105783,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.7,0.1,amount,1,0.030142857142857155,0.976,0.9715,0.9936666666666666,46035.859033846755,34593.06980049971,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.7,0.1,amount,3,0.030142857142857155,0.9765,0.972,0.9936833333333334,45959.65568314797,34108.8508123854,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.7,0.1,amount,5,0.030142857142857155,0.978,0.9725,0.9936833333333334,45753.800096737745,33454.053041681545,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.95,0.7,0.1,amount,10,0.030142857142857155,0.981,0.9705,0.9933666666666666,44846.83615356432,31801.376663600993,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.2,0.05,amount,10,0.030142857142857155,0.9605,0.9605,0.9923833333333333,40105.607506342334,30687.15114726299,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.95,0.99,0.2,0.05,amount,5,0.030142857142857155,0.957,0.957,0.9921333333333333,40823.097690149065,31748.88366226687,30142.857142857156,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.5,0.25,success_rate,1,0.04081250000000001,0.9915,0.88,0.9525166666666667,60773.236242986124,38095.016345963304,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.5,0.25,success_rate,3,0.04081250000000001,0.9935,0.87,0.9521833333333333,60265.83276764698,36906.93940120593,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.5,0.2,success_rate,1,0.04081250000000001,0.9915,0.8825,0.9558000000000001,60488.8159711519,37934.44434445803,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.5,0.2,success_rate,3,0.04081250000000001,0.9935,0.874,0.9555166666666667,59893.33345111032,36629.151992485706,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.7,0.25,success_rate,1,0.04081250000000001,0.9915,0.885,0.9519000000000001,60352.194965512215,38489.992596504555,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.7,0.25,success_rate,3,0.04081250000000001,0.9935,0.8785,0.9516833333333334,59802.483746649275,37123.04929536008,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.5,0.2,success_rate,5,0.04081250000000001,0.9935,0.86,0.9545,59289.620663873095,35632.76951319013,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.5,0.15,success_rate,1,0.04081250000000001,0.9915,0.8885,0.9586166666666667,59971.52421871554,37465.28965166837,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.8,0.25,success_rate,1,0.04081250000000001,0.9915,0.8825,0.9487333333333333,59983.18749199358,38730.87474751852,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.7,0.2,success_rate,1,0.04081250000000001,0.9915,0.8915,0.9562999999999999,60010.93168703249,38237.46870760967,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.7,0.25,success_rate,5,0.04081250000000001,0.9935,0.8665,0.9508333333333334,59240.74500332366,36139.12314356344,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.7,0.2,success_rate,3,0.04081250000000001,0.9935,0.8835,0.9560333333333334,59445.77482325335,36905.974151659946,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.95,0.2,0.25,success_rate,1,0.04081250000000001,0.9915,0.8685,0.9544833333333332,59908.32344819745,37005.52307714916,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.8,0.25,success_rate,3,0.04081250000000001,0.9935,0.8775,0.9485666666666667,59547.7375087381,37183.29723400803,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.8,0.25,success_rate,5,0.04081250000000001,0.9935,0.8645,0.9476333333333333,58903.85610285532,36229.436462254926,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.5,0.15,success_rate,3,0.04081250000000001,0.9935,0.879,0.9582999999999999,59451.38923611351,36526.96012804339,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.8,0.2,success_rate,1,0.04081250000000001,0.9915,0.8925,0.9552833333333333,59820.86973103898,38411.2548351419,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
0.85,0.9,0.7,0.2,success_rate,5,0.04081250000000001,0.9935,0.871,0.9551333333333333,58967.60688269581,35862.85842218591,40812.50000000001,pool_optimal_10_80_10,30,False,0.5,pool_optimal_10_80_10|y30|cf0|fl0.50
