Year,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
1978,,0.22661467996279305,0.1301659257977794,0.060655203112033984,0.2481770148927256,0.184358356078836,0.13517354747481636,0.08159101715490347,0.05878267126342185,0.2888883354423484,0.18790887620561714,0.1759374092732453,0.19072590386173038,0.1551807532676519,0.11883464693338075,0.09630008498228237,0.07214260592796973,0.04925540536296302,0.06117497813385553
1979,,0.4066380103747689,0.3764752523725461,0.1902107990207389,0.4099216951132236,0.410476087474523,0.3710265345784829,0.32334247607252053,0.17637245547052216,0.4167669303522752,0.4000386369215705,0.3989577859597786,0.42051031126865723,0.4337862082935653,0.3174302523819523,0.3622106861189176,0.2988342711297598,0.2996709955699768,0.14674258115906813
1980,,0.39034289725681925,0.3449121489398834,0.3262757724358225,0.40048916848602834,0.37871696728710647,0.3154699778183201,0.3208403304351495,0.331531764994752,0.4193354035573369,0.3772451015514593,0.370222157392049,0.38665349270823857,0.30398056225825987,0.3262561791351162,0.36401739491423313,0.290140270351849,0.3294781437028307,0.3313813037150364
1981,,-0.005246068180937868,0.03303586102620737,-0.05121369448450408,-0.01931017745777197,0.0454062829253834,0.03501830248715265,0.029579207048561207,-0.0626732172456852,-0.042753101915237735,0.012230023779173038,0.02441397858963601,0.061461798930241285,0.048472552198722596,0.023944274285135014,0.01698165610024671,0.03902309321045805,-0.01263597816209594,-0.07624210417416022
1982,,0.26740516496445776,0.2767653200156328,0.19427415681833837,0.2729968228093498,0.27018804562744214,0.29338381241003186,0.25252642752958865,0.18671204482531922,0.2683866319837871,0.2797605618332939,0.2551251280888476,0.2812117237307268,0.2900034926449482,0.2977166153916295,0.2532537308783305,0.25258839541825595,0.16429340495820766,0.19338015732047986
1983,,0.3397118709810918,0.26984452997780517,0.20285509492007425,0.3424158577097929,0.3128098257719323,0.271357956034999,0.2282474543356401,0.20199267780505603,0.3488441264147115,0.3306405737938878,0.32835232409691795,0.30024954342915544,0.276777119993979,0.266792538846339,0.24965120691518083,0.21273751732262247,0.20115814486958983,0.20233288115693826
1984,,-0.08204124977222416,-0.012197903437291768,0.07540895613933984,-0.10366404704938359,-0.02518146927576259,0.0020020551099604322,0.0015517867078318481,0.08271123237966171,-0.14501676700676125,-0.04886245918674181,-0.034362508255825985,-0.018092454663014235,0.024689724620934328,-0.015876033018175528,-0.028497938485070096,0.02279955078035978,0.06935497936424895,0.08576537262023609
1985,,0.30489151579889007,0.3246002189025783,0.3279636725939823,0.2887371988730847,0.3515742046722181,0.31260583151976107,0.32621252254981203,0.3279381233241745,0.2451271479193302,0.34304129877207323,0.3386318491935183,0.36248062133501424,0.34344990444692103,0.2866760835641511,0.32209612759129547,0.3284610614610697,0.34658037287131416,0.32319492535303707
1986,,0.04529880333075775,0.14639377186991198,0.18107746874456931,0.035811810922292686,0.08706446649884314,0.14175183589588491,0.16385161827209238,0.18468857260277716,0.020802561086031846,0.05266279524614581,0.06366180076386163,0.1037767465833066,0.10564056599879468,0.169634691618898,0.17483016600649792,0.15569785348357712,0.18447806567531022,0.18473809124289242
1987,,-0.11860458196877499,-0.013665482020704944,0.03874063952397111,-0.14165152781540458,-0.07645173801107763,-0.023665885768795802,0.01941260127611244,0.042676842110923596,-0.14002153570351406,-0.14282518381367626,-0.06842188804891125,-0.08170692111772948,-0.03442100977404572,-0.015521052893604947,0.031840531243459536,0.010750053172756902,0.016984795171569145,0.05064199033657002
